SUBJECT-FILE,category,filename,item,Tar_typ,Dis_Typ,Sim-Dif,Dis_num,Tarpic,dispic,leftpic,rightpic,compare-image
14,STAPLER ,STAPLER,35,Typical,typ,dis,1,Typical_STAPLER.tga,STAPLER_typ_dis1.tga,STAPLER_typ_dis1.tga,Typical_STAPLER.tga,Typical_STAPLER_typ_dis1.bmp
14,GRENADE ,GRENADE,23,Atypical,typ,dis,4,Atypical_GRENADE.tga,GRENADE_typ_dis4.tga,Atypical_GRENADE.tga,GRENADE_typ_dis4.tga,Atypical_GRENADE_typ_dis4.bmp
14,PISTOL ,PISTOL,32,Atypical,atyp,sim,1,Atypical_PISTOL.tga,PISTOL_atyp_sim1.tga,PISTOL_atyp_sim1.tga,Atypical_PISTOL.tga,Atypical_PISTOL_atyp_sim1.bmp
14,WRENCH ,WRENCH,40,Atypical,atyp,sim,5,Atypical_WRENCH.tga,WRENCH_atyp_sim5.tga,WRENCH_atyp_sim5.tga,Atypical_WRENCH.tga,Atypical_WRENCH_atyp_sim5.bmp
14,CLOCK ,CLOCK,14,Typical,typ,dis,3,Typical_CLOCK.tga,CLOCK_typ_dis3.tga,Typical_CLOCK.tga,CLOCK_typ_dis3.tga,Typical_CLOCK_typ_dis3.bmp
14,CUP ,CUP,15,Atypical,typ,sim,5,Atypical_CUP.tga,CUP_typ_sim5.tga,Atypical_CUP.tga,CUP_typ_sim5.tga,Atypical_CUP_typ_sim5.bmp
14,CAMERA ,CAMERA,11,Typical,atyp,sim,4,Typical_CAMERA.tga,CAMERA_atyp_sim4.tga,CAMERA_atyp_sim4.tga,Typical_CAMERA.tga,Typical_CAMERA_atyp_sim4.bmp
14,CAKE ,CAKE,10,Typical,atyp,dis,1,Typical_CAKE.tga,CAKE_atyp_dis1.tga,Typical_CAKE.tga,CAKE_atyp_dis1.tga,Typical_CAKE_atyp_dis1.bmp
14,GLASSES ,GLASSES,22,Typical,atyp,sim,2,Typical_GLASSES.tga,GLASSES_atyp_sim2.tga,Typical_GLASSES.tga,GLASSES_atyp_sim2.tga,Typical_GLASSES_atyp_sim2.bmp
14,CHAIR ,CHAIR,13,Typical,typ,dis,5,Typical_CHAIR.tga,CHAIR_typ_dis5.tga,CHAIR_typ_dis5.tga,Typical_CHAIR.tga,Typical_CHAIR_typ_dis5.bmp
14,DRUM ,DRUM,19,Typical,atyp,dis,3,Typical_DRUM.tga,DRUM_atyp_dis3.tga,DRUM_atyp_dis3.tga,Typical_DRUM.tga,Typical_DRUM_atyp_dis3.bmp
14,HAT ,HAT,25,Atypical,typ,sim,5,Atypical_HAT.tga,HAT_typ_sim5.tga,Atypical_HAT.tga,HAT_typ_sim5.tga,Atypical_HAT_typ_sim5.bmp
14,TAPE DISPENSER ,TAPE,38,Typical,atyp,dis,5,Typical_TAPE.tga,TAPE_atyp_dis5.tga,Typical_TAPE.tga,TAPE_atyp_dis5.tga,Typical_TAPE_atyp_dis5.bmp
14,HAT ,HAT,25,Typical,typ,dis,1,Typical_HAT.tga,HAT_typ_dis1.tga,HAT_typ_dis1.tga,Typical_HAT.tga,Typical_HAT_typ_dis1.bmp
14,PIPE ,PIPE,31,Atypical,atyp,sim,3,Atypical_PIPE.tga,PIPE_atyp_sim3.tga,Atypical_PIPE.tga,PIPE_atyp_sim3.tga,Atypical_PIPE_atyp_sim3.bmp
14,SWORD ,SWORD,36,Atypical,typ,sim,3,Atypical_SWORD.tga,SWORD_typ_sim3.tga,SWORD_typ_sim3.tga,Atypical_SWORD.tga,Atypical_SWORD_typ_sim3.bmp
14,BRIEFCASE ,BRIEFCASE,8,Typical,atyp,dis,5,Typical_BRIEFCASE.tga,BRIEFCASE_atyp_dis5.tga,Typical_BRIEFCASE.tga,BRIEFCASE_atyp_dis5.tga,Typical_BRIEFCASE_atyp_dis5.bmp
14,GLASSES ,GLASSES,22,Atypical,atyp,sim,1,Atypical_GLASSES.tga,GLASSES_atyp_sim1.tga,GLASSES_atyp_sim1.tga,Atypical_GLASSES.tga,Atypical_GLASSES_atyp_sim1.bmp
14,HELMET ,HELMET,27,Typical,typ,sim,2,Typical_HELMET.tga,HELMET_typ_sim2.tga,HELMET_typ_sim2.tga,Typical_HELMET.tga,Typical_HELMET_typ_sim2.bmp
14,DRILL ,DRILL,18,Typical,atyp,dis,5,Typical_DRILL.tga,DRILL_atyp_dis5.tga,Typical_DRILL.tga,DRILL_atyp_dis5.tga,Typical_DRILL_atyp_dis5.bmp
14,TABLE,TABLE,37,Atypical,typ,sim,1,Atypical_TABLE.tga,TABLE_typ_sim1.tga,Atypical_TABLE.tga,TABLE_typ_sim1.tga,Atypical_TABLE_typ_sim1.bmp
14,DRILL ,DRILL,18,Atypical,atyp,dis,4,Atypical_DRILL.tga,DRILL_atyp_dis4.tga,DRILL_atyp_dis4.tga,Atypical_DRILL.tga,Atypical_DRILL_atyp_dis4.bmp
14,BAG ,BAG,3,Typical,typ,dis,5,Typical_BAG.tga,BAG_typ_dis5.tga,BAG_typ_dis5.tga,Typical_BAG.tga,Typical_BAG_typ_dis5.bmp
14,LEAF ,LEAF,30,Typical,atyp,dis,1,Typical_LEAF.tga,LEAF_atyp_dis1.tga,Typical_LEAF.tga,LEAF_atyp_dis1.tga,Typical_LEAF_atyp_dis1.bmp
14,CANDLE ,CANDLE,12,Typical,atyp,sim,2,Typical_CANDLE.tga,CANDLE_atyp_sim2.tga,Typical_CANDLE.tga,CANDLE_atyp_sim2.tga,Typical_CANDLE_atyp_sim2.bmp
14,BOTTLE ,BOTTLE,7,Atypical,typ,sim,1,Atypical_BOTTLE.tga,BOTTLE_typ_sim1.tga,Atypical_BOTTLE.tga,BOTTLE_typ_sim1.tga,Atypical_BOTTLE_typ_sim1.bmp
14,BASKET ,BASKET,4,Atypical,typ,dis,2,Atypical_BASKET.tga,BASKET_typ_dis2.tga,BASKET_typ_dis2.tga,Atypical_BASKET.tga,Atypical_BASKET_typ_dis2.bmp
14,SWORD ,SWORD,36,Typical,typ,sim,4,Typical_SWORD.tga,SWORD_typ_sim4.tga,Typical_SWORD.tga,SWORD_typ_sim4.tga,Typical_SWORD_typ_sim4.bmp
14,CHAIR ,CHAIR,13,Atypical,typ,dis,4,Atypical_CHAIR.tga,CHAIR_typ_dis4.tga,Atypical_CHAIR.tga,CHAIR_typ_dis4.tga,Atypical_CHAIR_typ_dis4.bmp
14,APPLE ,APPLE,1,Atypical,atyp,sim,3,Atypical_APPLE.tga,APPLE_atyp_sim3.tga,Atypical_APPLE.tga,APPLE_atyp_sim3.tga,Atypical_APPLE_atyp_sim3.bmp
14,HEADPHONES2,HEADPHONES,26,Atypical,typ,sim,3,Atypical_HEADPHONES.tga,HEADPHONES_typ_sim3.tga,HEADPHONES_typ_sim3.tga,Atypical_HEADPHONES.tga,Atypical_HEADPHONES_typ_sim3.bmp
14,STAPLER ,STAPLER,35,Atypical,typ,sim,5,Atypical_STAPLER.tga,STAPLER_typ_sim5.tga,Atypical_STAPLER.tga,STAPLER_typ_sim5.tga,Atypical_STAPLER_typ_sim5.bmp
14,DOORKNOB ,DOORKNOB,17,Atypical,typ,sim,1,Atypical_DOORKNOB.tga,DOORKNOB_typ_sim1.tga,Atypical_DOORKNOB.tga,DOORKNOB_typ_sim1.tga,Atypical_DOORKNOB_typ_sim1.bmp
14,HAMMER ,HAMMER,24,Typical,typ,dis,3,Typical_HAMMER.tga,HAMMER_typ_dis3.tga,Typical_HAMMER.tga,HAMMER_typ_dis3.tga,Typical_HAMMER_typ_dis3.bmp
14,SAW ,SAW,33,Atypical,typ,dis,4,Atypical_SAW.tga,SAW_typ_dis4.tga,Atypical_SAW.tga,SAW_typ_dis4.tga,Atypical_SAW_typ_dis4.bmp
14,APPLE ,APPLE,1,Typical,atyp,sim,4,Typical_APPLE.tga,APPLE_atyp_sim4.tga,APPLE_atyp_sim4.tga,Typical_APPLE.tga,Typical_APPLE_atyp_sim4.bmp
14,IRON ,IRON,28,Atypical,atyp,dis,4,Atypical_IRON.tga,IRON_atyp_dis4.tga,IRON_atyp_dis4.tga,Atypical_IRON.tga,Atypical_IRON_atyp_dis4.bmp
14,IRON ,IRON,28,Typical,atyp,dis,5,Typical_IRON.tga,IRON_atyp_dis5.tga,Typical_IRON.tga,IRON_atyp_dis5.tga,Typical_IRON_atyp_dis5.bmp
14,BICYCLE ,BICYCLE,6,Atypical,typ,sim,3,Atypical_BICYCLE.tga,BICYCLE_typ_sim3.tga,BICYCLE_typ_sim3.tga,Atypical_BICYCLE.tga,Atypical_BICYCLE_typ_sim3.bmp
14,HAMMER ,HAMMER,24,Atypical,typ,dis,2,Atypical_HAMMER.tga,HAMMER_typ_dis2.tga,HAMMER_typ_dis2.tga,Atypical_HAMMER.tga,Atypical_HAMMER_typ_dis2.bmp
14,AXE ,AXE,2,Atypical,atyp,sim,1,Atypical_AXE.tga,AXE_atyp_sim1.tga,AXE_atyp_sim1.tga,Atypical_AXE.tga,Atypical_AXE_atyp_sim1.bmp
14,AXE ,AXE,2,Typical,atyp,sim,2,Typical_AXE.tga,AXE_atyp_sim2.tga,Typical_AXE.tga,AXE_atyp_sim2.tga,Typical_AXE_atyp_sim2.bmp
14,TELEPHONE ,TELEPHONE,39,Typical,atyp,dis,3,Typical_TELEPHONE.tga,TELEPHONE_atyp_dis3.tga,TELEPHONE_atyp_dis3.tga,Typical_TELEPHONE.tga,Typical_TELEPHONE_atyp_dis3.bmp
14,PISTOL ,PISTOL,32,Typical,atyp,sim,2,Typical_PISTOL.tga,PISTOL_atyp_sim2.tga,Typical_PISTOL.tga,PISTOL_atyp_sim2.tga,Typical_PISTOL_atyp_sim2.bmp
14,PIPE ,PIPE,31,Typical,atyp,sim,4,Typical_PIPE.tga,PIPE_atyp_sim4.tga,PIPE_atyp_sim4.tga,Typical_PIPE.tga,Typical_PIPE_atyp_sim4.bmp
14,DOG ,DOG,16,Typical,typ,sim,4,Typical_DOG.tga,DOG_typ_sim4.tga,Typical_DOG.tga,DOG_typ_sim4.tga,Typical_DOG_typ_sim4.bmp
14,CACTUS ,CACTUS,9,Atypical,atyp,dis,2,Atypical_CACTUS.tga,CACTUS_atyp_dis2.tga,Atypical_CACTUS.tga,CACTUS_atyp_dis2.tga,Atypical_CACTUS_atyp_dis2.bmp
14,TABLE ,TABLE,37,Typical,typ,sim,2,Typical_TABLE.tga,TABLE_typ_sim2.tga,TABLE_typ_sim2.tga,Typical_TABLE.tga,Typical_TABLE_typ_sim2.bmp
