SUBJECT-FILE,category1,filename1,item1,Tar_typ1,Dis_Typ1,Sim-Dif1,Dis_num1,Tarpic1,dispic1,leftpic1,rightpic1,compare-image1,category2,filename2,item2,Tar_typ2,Dis_Typ2,Sim-Dif2,Dis_num2,Tarpic2,dispic2,leftpic2,rightpic2,compare-image2,category3,filename3,item3,Tar_typ3,Dis_Typ3,Sim-Dif3,Dis_num3,Tarpic3,dispic3,leftpic3,rightpic3,compare-image3,category4,filename4,item4,Tar_typ4,Dis_Typ4,Sim-Dif4,Dis_num4,Tarpic4,dispic4,leftpic4,rightpic4,compare-image4
4,HELMET ,HELMET,27,Typical,atyp,sim,2,Typical_HELMET.tga,HELMET_atyp_sim2.tga,Typical_HELMET.tga,HELMET_atyp_sim2.tga,Typical_HELMET_atyp_sim2.bmp,LEAF ,LEAF,30,Typical,typ,dis,1,Typical_LEAF.tga,LEAF_typ_dis1.tga,LEAF_typ_dis1.tga,Typical_LEAF.tga,Typical_LEAF_typ_dis1.bmp,CAMERA ,CAMERA,11,Atypical,typ,sim,3,Atypical_CAMERA.tga,CAMERA_typ_sim3.tga,CAMERA_typ_sim3.tga,Atypical_CAMERA.tga,Atypical_CAMERA_typ_sim3.bmp,WRENCH ,WRENCH,40,Typical,typ,dis,1,Typical_WRENCH.tga,WRENCH_typ_dis1.tga,WRENCH_typ_dis1.tga,Typical_WRENCH.tga,Typical_WRENCH_typ_dis1.bmp
4,CUP ,CUP,15,Atypical,atyp,sim,5,Atypical_CUP.tga,CUP_atyp_sim5.tga,CUP_atyp_sim5.tga,Atypical_CUP.tga,Atypical_CUP_atyp_sim5.bmp,DOORKNOB ,DOORKNOB,17,Atypical,atyp,sim,1,Atypical_DOORKNOB.tga,DOORKNOB_atyp_sim1.tga,DOORKNOB_atyp_sim1.tga,Atypical_DOORKNOB.tga,Atypical_DOORKNOB_atyp_sim1.bmp,IRON ,IRON,28,Typical,typ,dis,5,Typical_IRON.tga,IRON_typ_dis5.tga,IRON_typ_dis5.tga,Typical_IRON.tga,Typical_IRON_typ_dis5.bmp,DRILL ,DRILL,18,Typical,typ,dis,5,Typical_DRILL.tga,DRILL_typ_dis5.tga,DRILL_typ_dis5.tga,Typical_DRILL.tga,Typical_DRILL_typ_dis5.bmp
4,BASKET ,BASKET,4,Typical,atyp,dis,3,Typical_BASKET.tga,BASKET_atyp_dis3.tga,BASKET_atyp_dis3.tga,Typical_BASKET.tga,Typical_BASKET_atyp_dis3.bmp,DRUM ,DRUM,19,Atypical,typ,dis,2,Atypical_DRUM.tga,DRUM_typ_dis2.tga,DRUM_typ_dis2.tga,Atypical_DRUM.tga,Atypical_DRUM_typ_dis2.bmp,PISTOL ,PISTOL,32,Typical,typ,sim,2,Typical_PISTOL.tga,PISTOL_typ_sim2.tga,PISTOL_typ_sim2.tga,Typical_PISTOL.tga,Typical_PISTOL_typ_sim2.bmp,SCISSORS ,SCISSORS,34,Typical,atyp,dis,3,Typical_SCISSORS.tga,SCISSORS_atyp_dis3.tga,SCISSORS_atyp_dis3.tga,Typical_SCISSORS.tga,Typical_SCISSORS_atyp_dis3.bmp
4,LAMP ,LAMP,29,Atypical,typ,dis,2,Atypical_LAMP.tga,LAMP_typ_dis2.tga,LAMP_typ_dis2.tga,Atypical_LAMP.tga,Atypical_LAMP_typ_dis2.bmp,APPLE ,APPLE,1,Typical,typ,sim,4,Typical_APPLE.tga,APPLE_typ_sim4.tga,Typical_APPLE.tga,APPLE_typ_sim4.tga,Typical_APPLE_typ_sim4.bmp,FAN ,FAN,20,Atypical,typ,sim,5,Atypical_FAN.tga,FAN_typ_sim5.tga,Atypical_FAN.tga,FAN_typ_sim5.tga,Atypical_FAN_typ_sim5.bmp,SWORD ,SWORD,36,Atypical,atyp,sim,3,Atypical_SWORD.tga,SWORD_atyp_sim3.tga,Atypical_SWORD.tga,SWORD_atyp_sim3.tga,Atypical_SWORD_atyp_sim3.bmp
4,LEAF ,LEAF,30,Atypical,typ,sim,5,Atypical_LEAF.tga,LEAF_typ_sim5.tga,Atypical_LEAF.tga,LEAF_typ_sim5.tga,Atypical_LEAF_typ_sim5.bmp,DOORKNOB ,DOORKNOB,17,Typical,atyp,sim,2,Typical_DOORKNOB.tga,DOORKNOB_atyp_sim2.tga,Typical_DOORKNOB.tga,DOORKNOB_atyp_sim2.tga,Typical_DOORKNOB_atyp_sim2.bmp,HEADPHONES2,HEADPHONES,26,Atypical,atyp,sim,3,Atypical_HEADPHONES.tga,HEADPHONES_atyp_sim3.tga,Atypical_HEADPHONES.tga,HEADPHONES_atyp_sim3.tga,Atypical_HEADPHONES_atyp_sim3.bmp,CANDLE ,CANDLE,12,Atypical,typ,sim,1,Atypical_CANDLE.tga,CANDLE_typ_sim1.tga,Atypical_CANDLE.tga,CANDLE_typ_sim1.tga,Atypical_CANDLE_typ_sim1.bmp
4,TAPE DISPENSER ,TAPE,38,Atypical,typ,dis,4,Atypical_TAPE.tga,TAPE_typ_dis4.tga,Atypical_TAPE.tga,TAPE_typ_dis4.tga,Atypical_TAPE_typ_dis4.bmp,TELEPHONE ,TELEPHONE,39,Atypical,typ,dis,2,Atypical_TELEPHONE.tga,TELEPHONE_typ_dis2.tga,TELEPHONE_typ_dis2.tga,Atypical_TELEPHONE.tga,Atypical_TELEPHONE_typ_dis2.bmp,TABLE ,TABLE,37,Typical,atyp,sim,2,Typical_TABLE.tga,TABLE_atyp_sim2.tga,Typical_TABLE.tga,TABLE_atyp_sim2.tga,Typical_TABLE_atyp_sim2.bmp,HAT ,HAT,25,Atypical,atyp,sim,5,Atypical_HAT.tga,HAT_atyp_sim5.tga,HAT_atyp_sim5.tga,Atypical_HAT.tga,Atypical_HAT_atyp_sim5.bmp
4,SAW ,SAW,33,Typical,atyp,dis,5,Typical_SAW.tga,SAW_atyp_dis5.tga,Typical_SAW.tga,SAW_atyp_dis5.tga,Typical_SAW_atyp_dis5.bmp,BRIEFCASE ,BRIEFCASE,8,Typical,typ,dis,5,Typical_BRIEFCASE.tga,BRIEFCASE_typ_dis5.tga,BRIEFCASE_typ_dis5.tga,Typical_BRIEFCASE.tga,Typical_BRIEFCASE_typ_dis5.bmp,CACTUS ,CACTUS,9,Typical,typ,dis,3,Typical_CACTUS.tga,CACTUS_typ_dis3.tga,Typical_CACTUS.tga,CACTUS_typ_dis3.tga,Typical_CACTUS_typ_dis3.bmp,GLASSES ,GLASSES,22,Typical,typ,sim,2,Typical_GLASSES.tga,GLASSES_typ_sim2.tga,GLASSES_typ_sim2.tga,Typical_GLASSES.tga,Typical_GLASSES_typ_sim2.bmp
4,CAMERA ,CAMERA,11,Typical,typ,sim,4,Typical_CAMERA.tga,CAMERA_typ_sim4.tga,Typical_CAMERA.tga,CAMERA_typ_sim4.tga,Typical_CAMERA_typ_sim4.bmp,HAMMER ,HAMMER,24,Atypical,atyp,dis,2,Atypical_HAMMER.tga,HAMMER_atyp_dis2.tga,Atypical_HAMMER.tga,HAMMER_atyp_dis2.tga,Atypical_HAMMER_atyp_dis2.bmp,CLOCK ,CLOCK,14,Typical,atyp,dis,3,Typical_CLOCK.tga,CLOCK_atyp_dis3.tga,CLOCK_atyp_dis3.tga,Typical_CLOCK.tga,Typical_CLOCK_atyp_dis3.bmp,STAPLER ,STAPLER,35,Atypical,atyp,sim,5,Atypical_STAPLER.tga,STAPLER_atyp_sim5.tga,STAPLER_atyp_sim5.tga,Atypical_STAPLER.tga,Atypical_STAPLER_atyp_sim5.bmp
4,WRENCH ,WRENCH,40,Atypical,typ,sim,5,Atypical_WRENCH.tga,WRENCH_typ_sim5.tga,Atypical_WRENCH.tga,WRENCH_typ_sim5.tga,Atypical_WRENCH_typ_sim5.bmp,FAN ,FAN,20,Typical,typ,dis,1,Typical_FAN.tga,FAN_typ_dis1.tga,FAN_typ_dis1.tga,Typical_FAN.tga,Typical_FAN_typ_dis1.bmp,TAPE DISPENSER ,TAPE,38,Typical,typ,dis,5,Typical_TAPE.tga,TAPE_typ_dis5.tga,TAPE_typ_dis5.tga,Typical_TAPE.tga,Typical_TAPE_typ_dis5.bmp,AXE ,AXE,2,Typical,typ,sim,2,Typical_AXE.tga,AXE_typ_sim2.tga,AXE_typ_sim2.tga,Typical_AXE.tga,Typical_AXE_typ_sim2.bmp
4,DOG ,DOG,16,Typical,atyp,sim,4,Typical_DOG.tga,DOG_atyp_sim4.tga,DOG_atyp_sim4.tga,Typical_DOG.tga,Typical_DOG_atyp_sim4.bmp,GRENADE ,GRENADE,23,Typical,atyp,dis,5,Typical_GRENADE.tga,GRENADE_atyp_dis5.tga,Typical_GRENADE.tga,GRENADE_atyp_dis5.tga,Typical_GRENADE_atyp_dis5.bmp,CHAIR ,CHAIR,13,Atypical,atyp,dis,4,Atypical_CHAIR.tga,CHAIR_atyp_dis4.tga,CHAIR_atyp_dis4.tga,Atypical_CHAIR.tga,Atypical_CHAIR_atyp_dis4.bmp,FLOWER ,FLOWER,21,Atypical,typ,sim,3,Atypical_FLOWER.tga,FLOWER_typ_sim3.tga,FLOWER_typ_sim3.tga,Atypical_FLOWER.tga,Atypical_FLOWER_typ_sim3.bmp
