SUBJECT-FILE,category,filename,item,Tar_typ,Dis_Typ,Sim-Dif,Dis_num,Tarpic,dispic,leftpic,rightpic,compare-image
18,HAT ,HAT,25,Typical,typ,dis,5,Typical_HAT.tga,HAT_typ_dis5.tga,HAT_typ_dis5.tga,Typical_HAT.tga,Typical_HAT_typ_dis5.bmp
18,SAW ,SAW,33,Typical,atyp,sim,4,Typical_SAW.tga,SAW_atyp_sim4.tga,SAW_atyp_sim4.tga,Typical_SAW.tga,Typical_SAW_atyp_sim4.bmp
18,GRENADE ,GRENADE,23,Typical,atyp,sim,4,Typical_GRENADE.tga,GRENADE_atyp_sim4.tga,GRENADE_atyp_sim4.tga,Typical_GRENADE.tga,Typical_GRENADE_atyp_sim4.bmp
18,GLASSES ,GLASSES,22,Typical,atyp,dis,1,Typical_GLASSES.tga,GLASSES_atyp_dis1.tga,Typical_GLASSES.tga,GLASSES_atyp_dis1.tga,Typical_GLASSES_atyp_dis1.bmp
18,CACTUS ,CACTUS,9,Typical,typ,sim,2,Typical_CACTUS.tga,CACTUS_typ_sim2.tga,CACTUS_typ_sim2.tga,Typical_CACTUS.tga,Typical_CACTUS_typ_sim2.bmp
18,TABLE,TABLE,37,Atypical,typ,sim,5,Atypical_TABLE.tga,TABLE_typ_sim5.tga,Atypical_TABLE.tga,TABLE_typ_sim5.tga,Atypical_TABLE_typ_sim5.bmp
18,CUP ,CUP,15,Atypical,typ,dis,4,Atypical_CUP.tga,CUP_typ_dis4.tga,Atypical_CUP.tga,CUP_typ_dis4.tga,Atypical_CUP_typ_dis4.bmp
18,SWORD ,SWORD,36,Typical,typ,dis,3,Typical_SWORD.tga,SWORD_typ_dis3.tga,Typical_SWORD.tga,SWORD_typ_dis3.tga,Typical_SWORD_typ_dis3.bmp
18,CACTUS ,CACTUS,9,Atypical,typ,sim,1,Atypical_CACTUS.tga,CACTUS_typ_sim1.tga,Atypical_CACTUS.tga,CACTUS_typ_sim1.tga,Atypical_CACTUS_typ_sim1.bmp
18,BICYCLE ,BICYCLE,6,Atypical,typ,dis,2,Atypical_BICYCLE.tga,BICYCLE_typ_dis2.tga,BICYCLE_typ_dis2.tga,Atypical_BICYCLE.tga,Atypical_BICYCLE_typ_dis2.bmp
18,APPLE ,APPLE,1,Atypical,atyp,dis,2,Atypical_APPLE.tga,APPLE_atyp_dis2.tga,Atypical_APPLE.tga,APPLE_atyp_dis2.tga,Atypical_APPLE_atyp_dis2.bmp
18,CHAIR ,CHAIR,13,Atypical,atyp,sim,3,Atypical_CHAIR.tga,CHAIR_atyp_sim3.tga,Atypical_CHAIR.tga,CHAIR_atyp_sim3.tga,Atypical_CHAIR_atyp_sim3.bmp
18,GRENADE ,GRENADE,23,Atypical,atyp,sim,3,Atypical_GRENADE.tga,GRENADE_atyp_sim3.tga,Atypical_GRENADE.tga,GRENADE_atyp_sim3.tga,Atypical_GRENADE_atyp_sim3.bmp
18,SAW ,SAW,33,Atypical,atyp,sim,3,Atypical_SAW.tga,SAW_atyp_sim3.tga,Atypical_SAW.tga,SAW_atyp_sim3.tga,Atypical_SAW_atyp_sim3.bmp
18,DOORKNOB ,DOORKNOB,17,Typical,typ,dis,1,Typical_DOORKNOB.tga,DOORKNOB_typ_dis1.tga,DOORKNOB_typ_dis1.tga,Typical_DOORKNOB.tga,Typical_DOORKNOB_typ_dis1.bmp
18,LEAF ,LEAF,30,Atypical,atyp,dis,4,Atypical_LEAF.tga,LEAF_atyp_dis4.tga,LEAF_atyp_dis4.tga,Atypical_LEAF.tga,Atypical_LEAF_atyp_dis4.bmp
18,CLOCK ,CLOCK,14,Typical,atyp,sim,2,Typical_CLOCK.tga,CLOCK_atyp_sim2.tga,Typical_CLOCK.tga,CLOCK_atyp_sim2.tga,Typical_CLOCK_atyp_sim2.bmp
18,BENCH ,BENCH,5,Typical,typ,dis,5,Typical_BENCH.tga,BENCH_typ_dis5.tga,BENCH_typ_dis5.tga,Typical_BENCH.tga,Typical_BENCH_typ_dis5.bmp
18,BASKET ,BASKET,4,Typical,atyp,sim,2,Typical_BASKET.tga,BASKET_atyp_sim2.tga,Typical_BASKET.tga,BASKET_atyp_sim2.tga,Typical_BASKET_atyp_sim2.bmp
