SUBJECT-FILE,category,filename,item,Tar_typ,Dis_Typ,Sim-Dif,Dis_num,Tarpic,dispic,leftpic,rightpic,compare-image
20,CAKE,CAKE,10,Atypical,typ,sim,1,Atypical_CAKE.tga,CAKE_typ_sim1.tga,Atypical_CAKE.tga,CAKE_typ_sim1.tga,Atypical_CAKE_typ_sim1.bmp
20,DRUM ,DRUM,19,Typical,typ,sim,4,Typical_DRUM.tga,DRUM_typ_sim4.tga,Typical_DRUM.tga,DRUM_typ_sim4.tga,Typical_DRUM_typ_sim4.bmp
20,SAW ,SAW,33,Atypical,atyp,sim,5,Atypical_SAW.tga,SAW_atyp_sim5.tga,SAW_atyp_sim5.tga,Atypical_SAW.tga,Atypical_SAW_atyp_sim5.bmp
20,AXE ,AXE,2,Atypical,atyp,dis,2,Atypical_AXE.tga,AXE_atyp_dis2.tga,Atypical_AXE.tga,AXE_atyp_dis2.tga,Atypical_AXE_atyp_dis2.bmp
20,LEAF ,LEAF,30,Atypical,typ,sim,1,Atypical_LEAF.tga,LEAF_typ_sim1.tga,Atypical_LEAF.tga,LEAF_typ_sim1.tga,Atypical_LEAF_typ_sim1.bmp
20,DRILL ,DRILL,18,Atypical,typ,sim,5,Atypical_DRILL.tga,DRILL_typ_sim5.tga,Atypical_DRILL.tga,DRILL_typ_sim5.tga,Atypical_DRILL_typ_sim5.bmp
20,BICYCLE ,BICYCLE,6,Atypical,typ,dis,4,Atypical_BICYCLE.tga,BICYCLE_typ_dis4.tga,Atypical_BICYCLE.tga,BICYCLE_typ_dis4.tga,Atypical_BICYCLE_typ_dis4.bmp
20,HEADPHONES2,HEADPHONES,26,Atypical,typ,dis,4,Atypical_HEADPHONES.tga,HEADPHONES_typ_dis4.tga,Atypical_HEADPHONES.tga,HEADPHONES_typ_dis4.tga,Atypical_HEADPHONES_typ_dis4.bmp
20,FLOWER ,FLOWER,21,Atypical,atyp,dis,4,Atypical_FLOWER.tga,FLOWER_atyp_dis4.tga,FLOWER_atyp_dis4.tga,Atypical_FLOWER.tga,Atypical_FLOWER_atyp_dis4.bmp
20,BICYCLE ,BICYCLE,6,Typical,typ,dis,5,Typical_BICYCLE.tga,BICYCLE_typ_dis5.tga,BICYCLE_typ_dis5.tga,Typical_BICYCLE.tga,Typical_BICYCLE_typ_dis5.bmp
20,CUP ,CUP,15,Atypical,atyp,sim,1,Atypical_CUP.tga,CUP_atyp_sim1.tga,CUP_atyp_sim1.tga,Atypical_CUP.tga,Atypical_CUP_atyp_sim1.bmp
20,CUP ,CUP,15,Typical,atyp,sim,2,Typical_CUP.tga,CUP_atyp_sim2.tga,Typical_CUP.tga,CUP_atyp_sim2.tga,Typical_CUP_atyp_sim2.bmp
20,GLASSES ,GLASSES,22,Atypical,atyp,dis,2,Atypical_GLASSES.tga,GLASSES_atyp_dis2.tga,Atypical_GLASSES.tga,GLASSES_atyp_dis2.tga,Atypical_GLASSES_atyp_dis2.bmp
20,HELMET ,HELMET,27,Typical,typ,dis,3,Typical_HELMET.tga,HELMET_typ_dis3.tga,Typical_HELMET.tga,HELMET_typ_dis3.tga,Typical_HELMET_typ_dis3.bmp
20,DOORKNOB ,DOORKNOB,17,Atypical,typ,dis,2,Atypical_DOORKNOB.tga,DOORKNOB_typ_dis2.tga,DOORKNOB_typ_dis2.tga,Atypical_DOORKNOB.tga,Atypical_DOORKNOB_typ_dis2.bmp
20,HAT ,HAT,25,Atypical,atyp,sim,1,Atypical_HAT.tga,HAT_atyp_sim1.tga,HAT_atyp_sim1.tga,Atypical_HAT.tga,Atypical_HAT_atyp_sim1.bmp
20,TELEPHONE ,TELEPHONE,39,Typical,typ,sim,4,Typical_TELEPHONE.tga,TELEPHONE_typ_sim4.tga,Typical_TELEPHONE.tga,TELEPHONE_typ_sim4.tga,Typical_TELEPHONE_typ_sim4.bmp
20,BENCH ,BENCH,5,Typical,atyp,sim,2,Typical_BENCH.tga,BENCH_atyp_sim2.tga,Typical_BENCH.tga,BENCH_atyp_sim2.tga,Typical_BENCH_atyp_sim2.bmp
20,CHAIR ,CHAIR,13,Typical,atyp,dis,1,Typical_CHAIR.tga,CHAIR_atyp_dis1.tga,Typical_CHAIR.tga,CHAIR_atyp_dis1.tga,Typical_CHAIR_atyp_dis1.bmp
20,BOTTLE ,BOTTLE,7,Atypical,typ,dis,2,Atypical_BOTTLE.tga,BOTTLE_typ_dis2.tga,BOTTLE_typ_dis2.tga,Atypical_BOTTLE.tga,Atypical_BOTTLE_typ_dis2.bmp
20,FAN ,FAN,20,Typical,typ,sim,2,Typical_FAN.tga,FAN_typ_sim2.tga,FAN_typ_sim2.tga,Typical_FAN.tga,Typical_FAN_typ_sim2.bmp
20,PIPE ,PIPE,31,Atypical,atyp,dis,4,Atypical_PIPE.tga,PIPE_atyp_dis4.tga,PIPE_atyp_dis4.tga,Atypical_PIPE.tga,Atypical_PIPE_atyp_dis4.bmp
20,CACTUS ,CACTUS,9,Atypical,typ,sim,3,Atypical_CACTUS.tga,CACTUS_typ_sim3.tga,CACTUS_typ_sim3.tga,Atypical_CACTUS.tga,Atypical_CACTUS_typ_sim3.bmp
20,HEADPHONES ,HEADPHONES,26,Typical,typ,dis,5,Typical_HEADPHONES.tga,HEADPHONES_typ_dis5.tga,HEADPHONES_typ_dis5.tga,Typical_HEADPHONES.tga,Typical_HEADPHONES_typ_dis5.bmp
20,IRON ,IRON,28,Typical,typ,dis,1,Typical_IRON.tga,IRON_typ_dis1.tga,IRON_typ_dis1.tga,Typical_IRON.tga,Typical_IRON_typ_dis1.bmp
20,APPLE ,APPLE,1,Atypical,atyp,dis,4,Atypical_APPLE.tga,APPLE_atyp_dis4.tga,APPLE_atyp_dis4.tga,Atypical_APPLE.tga,Atypical_APPLE_atyp_dis4.bmp
20,CAKE ,CAKE,10,Typical,typ,sim,2,Typical_CAKE.tga,CAKE_typ_sim2.tga,CAKE_typ_sim2.tga,Typical_CAKE.tga,Typical_CAKE_typ_sim2.bmp
20,WRENCH ,WRENCH,40,Typical,typ,sim,2,Typical_WRENCH.tga,WRENCH_typ_sim2.tga,WRENCH_typ_sim2.tga,Typical_WRENCH.tga,Typical_WRENCH_typ_sim2.bmp
20,SWORD ,SWORD,36,Atypical,typ,dis,4,Atypical_SWORD.tga,SWORD_typ_dis4.tga,Atypical_SWORD.tga,SWORD_typ_dis4.tga,Atypical_SWORD_typ_dis4.bmp
20,HAMMER ,HAMMER,24,Atypical,atyp,sim,3,Atypical_HAMMER.tga,HAMMER_atyp_sim3.tga,Atypical_HAMMER.tga,HAMMER_atyp_sim3.tga,Atypical_HAMMER_atyp_sim3.bmp
20,BRIEFCASE,BRIEFCASE,8,Atypical,typ,sim,5,Atypical_BRIEFCASE.tga,BRIEFCASE_typ_sim5.tga,Atypical_BRIEFCASE.tga,BRIEFCASE_typ_sim5.tga,Atypical_BRIEFCASE_typ_sim5.bmp
20,CACTUS ,CACTUS,9,Typical,typ,sim,4,Typical_CACTUS.tga,CACTUS_typ_sim4.tga,Typical_CACTUS.tga,CACTUS_typ_sim4.tga,Typical_CACTUS_typ_sim4.bmp
20,CLOCK ,CLOCK,14,Typical,atyp,sim,4,Typical_CLOCK.tga,CLOCK_atyp_sim4.tga,CLOCK_atyp_sim4.tga,Typical_CLOCK.tga,Typical_CLOCK_atyp_sim4.bmp
20,IRON ,IRON,28,Atypical,typ,sim,5,Atypical_IRON.tga,IRON_typ_sim5.tga,Atypical_IRON.tga,IRON_typ_sim5.tga,Atypical_IRON_typ_sim5.bmp
20,GLASSES ,GLASSES,22,Typical,atyp,dis,3,Typical_GLASSES.tga,GLASSES_atyp_dis3.tga,GLASSES_atyp_dis3.tga,Typical_GLASSES.tga,Typical_GLASSES_atyp_dis3.bmp
20,BOTTLE ,BOTTLE,7,Typical,typ,dis,3,Typical_BOTTLE.tga,BOTTLE_typ_dis3.tga,Typical_BOTTLE.tga,BOTTLE_typ_dis3.tga,Typical_BOTTLE_typ_dis3.bmp
20,CLOCK,CLOCK,14,Atypical,atyp,sim,3,Atypical_CLOCK.tga,CLOCK_atyp_sim3.tga,Atypical_CLOCK.tga,CLOCK_atyp_sim3.tga,Atypical_CLOCK_atyp_sim3.bmp
20,CAMERA ,CAMERA,11,Typical,atyp,dis,5,Typical_CAMERA.tga,CAMERA_atyp_dis5.tga,Typical_CAMERA.tga,CAMERA_atyp_dis5.tga,Typical_CAMERA_atyp_dis5.bmp
20,WRENCH ,WRENCH,40,Atypical,typ,sim,1,Atypical_WRENCH.tga,WRENCH_typ_sim1.tga,Atypical_WRENCH.tga,WRENCH_typ_sim1.tga,Atypical_WRENCH_typ_sim1.bmp
20,TABLE ,TABLE,37,Typical,typ,dis,3,Typical_TABLE.tga,TABLE_typ_dis3.tga,Typical_TABLE.tga,TABLE_typ_dis3.tga,Typical_TABLE_typ_dis3.bmp
20,PIPE ,PIPE,31,Typical,atyp,dis,5,Typical_PIPE.tga,PIPE_atyp_dis5.tga,Typical_PIPE.tga,PIPE_atyp_dis5.tga,Typical_PIPE_atyp_dis5.bmp
20,SAW ,SAW,33,Typical,atyp,dis,1,Typical_SAW.tga,SAW_atyp_dis1.tga,Typical_SAW.tga,SAW_atyp_dis1.tga,Typical_SAW_atyp_dis1.bmp
20,PISTOL ,PISTOL,32,Atypical,atyp,dis,2,Atypical_PISTOL.tga,PISTOL_atyp_dis2.tga,Atypical_PISTOL.tga,PISTOL_atyp_dis2.tga,Atypical_PISTOL_atyp_dis2.bmp
20,TAPE DISPENSER ,TAPE,38,Atypical,typ,sim,5,Atypical_TAPE.tga,TAPE_typ_sim5.tga,Atypical_TAPE.tga,TAPE_typ_sim5.tga,Atypical_TAPE_typ_sim5.bmp
20,GRENADE ,GRENADE,23,Atypical,atyp,sim,5,Atypical_GRENADE.tga,GRENADE_atyp_sim5.tga,GRENADE_atyp_sim5.tga,Atypical_GRENADE.tga,Atypical_GRENADE_atyp_sim5.bmp
20,LAMP ,LAMP,29,Atypical,typ,sim,3,Atypical_LAMP.tga,LAMP_typ_sim3.tga,LAMP_typ_sim3.tga,Atypical_LAMP.tga,Atypical_LAMP_typ_sim3.bmp
20,FAN ,FAN,20,Atypical,typ,sim,1,Atypical_FAN.tga,FAN_typ_sim1.tga,Atypical_FAN.tga,FAN_typ_sim1.tga,Atypical_FAN_typ_sim1.bmp
20,SCISSORS ,SCISSORS,34,Typical,atyp,sim,4,Typical_SCISSORS.tga,SCISSORS_atyp_sim4.tga,SCISSORS_atyp_sim4.tga,Typical_SCISSORS.tga,Typical_SCISSORS_atyp_sim4.bmp
20,TAPE DISPENSER ,TAPE,38,Typical,typ,dis,1,Typical_TAPE.tga,TAPE_typ_dis1.tga,TAPE_typ_dis1.tga,Typical_TAPE.tga,Typical_TAPE_typ_dis1.bmp
20,DOORKNOB ,DOORKNOB,17,Typical,typ,dis,3,Typical_DOORKNOB.tga,DOORKNOB_typ_dis3.tga,Typical_DOORKNOB.tga,DOORKNOB_typ_dis3.tga,Typical_DOORKNOB_typ_dis3.bmp
20,CHAIR ,CHAIR,13,Atypical,atyp,sim,5,Atypical_CHAIR.tga,CHAIR_atyp_sim5.tga,CHAIR_atyp_sim5.tga,Atypical_CHAIR.tga,Atypical_CHAIR_atyp_sim5.bmp
20,HAMMER ,HAMMER,24,Typical,atyp,sim,4,Typical_HAMMER.tga,HAMMER_atyp_sim4.tga,HAMMER_atyp_sim4.tga,Typical_HAMMER.tga,Typical_HAMMER_atyp_sim4.bmp
20,BASKET ,BASKET,4,Atypical,atyp,sim,3,Atypical_BASKET.tga,BASKET_atyp_sim3.tga,Atypical_BASKET.tga,BASKET_atyp_sim3.tga,Atypical_BASKET_atyp_sim3.bmp
20,CAMERA ,CAMERA,11,Atypical,atyp,dis,4,Atypical_CAMERA.tga,CAMERA_atyp_dis4.tga,CAMERA_atyp_dis4.tga,Atypical_CAMERA.tga,Atypical_CAMERA_atyp_dis4.bmp
