SUBJECT-FILE,category1,filename1,item1,Tar_typ1,Dis_Typ1,Sim-Dif1,Dis_num1,Tarpic1,dispic1,leftpic1,rightpic1,compare-image1,category2,filename2,item2,Tar_typ2,Dis_Typ2,Sim-Dif2,Dis_num2,Tarpic2,dispic2,leftpic2,rightpic2,compare-image2,category3,filename3,item3,Tar_typ3,Dis_Typ3,Sim-Dif3,Dis_num3,Tarpic3,dispic3,leftpic3,rightpic3,compare-image3,category4,filename4,item4,Tar_typ4,Dis_Typ4,Sim-Dif4,Dis_num4,Tarpic4,dispic4,leftpic4,rightpic4,compare-image4
12,TELEPHONE ,TELEPHONE,39,Atypical,atyp,sim,5,Atypical_TELEPHONE.tga,TELEPHONE_atyp_sim5.tga,TELEPHONE_atyp_sim5.tga,Atypical_TELEPHONE.tga,Atypical_TELEPHONE_atyp_sim5.bmp,GLASSES ,GLASSES,22,Typical,typ,dis,5,Typical_GLASSES.tga,GLASSES_typ_dis5.tga,GLASSES_typ_dis5.tga,Typical_GLASSES.tga,Typical_GLASSES_typ_dis5.bmp,DRUM ,DRUM,19,Typical,atyp,dis,1,Typical_DRUM.tga,DRUM_atyp_dis1.tga,Typical_DRUM.tga,DRUM_atyp_dis1.tga,Typical_DRUM_atyp_dis1.bmp,FLOWER ,FLOWER,21,Atypical,atyp,sim,1,Atypical_FLOWER.tga,FLOWER_atyp_sim1.tga,FLOWER_atyp_sim1.tga,Atypical_FLOWER.tga,Atypical_FLOWER_atyp_sim1.bmp
12,DRILL ,DRILL,18,Atypical,atyp,dis,2,Atypical_DRILL.tga,DRILL_atyp_dis2.tga,Atypical_DRILL.tga,DRILL_atyp_dis2.tga,Atypical_DRILL_atyp_dis2.bmp,HEADPHONES2,HEADPHONES,26,Atypical,typ,sim,1,Atypical_HEADPHONES.tga,HEADPHONES_typ_sim1.tga,Atypical_HEADPHONES.tga,HEADPHONES_typ_sim1.tga,Atypical_HEADPHONES_typ_sim1.bmp,PISTOL ,PISTOL,32,Typical,typ,dis,5,Typical_PISTOL.tga,PISTOL_typ_dis5.tga,PISTOL_typ_dis5.tga,Typical_PISTOL.tga,Typical_PISTOL_typ_dis5.bmp,SAW ,SAW,33,Typical,typ,dis,3,Typical_SAW.tga,SAW_typ_dis3.tga,Typical_SAW.tga,SAW_typ_dis3.tga,Typical_SAW_typ_dis3.bmp
12,CANDLE ,CANDLE,12,Atypical,typ,dis,4,Atypical_CANDLE.tga,CANDLE_typ_dis4.tga,Atypical_CANDLE.tga,CANDLE_typ_dis4.tga,Atypical_CANDLE_typ_dis4.bmp,TABLE,TABLE,37,Atypical,atyp,dis,4,Atypical_TABLE.tga,TABLE_atyp_dis4.tga,TABLE_atyp_dis4.tga,Atypical_TABLE.tga,Atypical_TABLE_atyp_dis4.bmp,PIPE ,PIPE,31,Atypical,atyp,sim,1,Atypical_PIPE.tga,PIPE_atyp_sim1.tga,PIPE_atyp_sim1.tga,Atypical_PIPE.tga,Atypical_PIPE_atyp_sim1.bmp,BASKET ,BASKET,4,Atypical,typ,sim,5,Atypical_BASKET.tga,BASKET_typ_sim5.tga,Atypical_BASKET.tga,BASKET_typ_sim5.tga,Atypical_BASKET_typ_sim5.bmp
12,BICYCLE ,BICYCLE,6,Atypical,typ,sim,1,Atypical_BICYCLE.tga,BICYCLE_typ_sim1.tga,Atypical_BICYCLE.tga,BICYCLE_typ_sim1.tga,Atypical_BICYCLE_typ_sim1.bmp,FLOWER ,FLOWER,21,Typical,atyp,sim,2,Typical_FLOWER.tga,FLOWER_atyp_sim2.tga,Typical_FLOWER.tga,FLOWER_atyp_sim2.tga,Typical_FLOWER_atyp_sim2.bmp,HELMET ,HELMET,27,Typical,atyp,dis,5,Typical_HELMET.tga,HELMET_atyp_dis5.tga,Typical_HELMET.tga,HELMET_atyp_dis5.tga,Typical_HELMET_atyp_dis5.bmp,CHAIR ,CHAIR,13,Typical,typ,dis,3,Typical_CHAIR.tga,CHAIR_typ_dis3.tga,Typical_CHAIR.tga,CHAIR_typ_dis3.tga,Typical_CHAIR_typ_dis3.bmp
12,LAMP ,LAMP,29,Typical,atyp,dis,1,Typical_LAMP.tga,LAMP_atyp_dis1.tga,Typical_LAMP.tga,LAMP_atyp_dis1.tga,Typical_LAMP_atyp_dis1.bmp,BASKET ,BASKET,4,Typical,typ,dis,1,Typical_BASKET.tga,BASKET_typ_dis1.tga,BASKET_typ_dis1.tga,Typical_BASKET.tga,Typical_BASKET_typ_dis1.bmp,HAMMER ,HAMMER,24,Atypical,typ,sim,5,Atypical_HAMMER.tga,HAMMER_typ_sim5.tga,Atypical_HAMMER.tga,HAMMER_typ_sim5.tga,Atypical_HAMMER_typ_sim5.bmp,CLOCK ,CLOCK,14,Typical,typ,dis,1,Typical_CLOCK.tga,CLOCK_typ_dis1.tga,CLOCK_typ_dis1.tga,Typical_CLOCK.tga,Typical_CLOCK_typ_dis1.bmp
12,TABLE ,TABLE,37,Typical,atyp,dis,5,Typical_TABLE.tga,TABLE_atyp_dis5.tga,Typical_TABLE.tga,TABLE_atyp_dis5.tga,Typical_TABLE_atyp_dis5.bmp,AXE ,AXE,2,Atypical,typ,dis,4,Atypical_AXE.tga,AXE_typ_dis4.tga,Atypical_AXE.tga,AXE_typ_dis4.tga,Atypical_AXE_typ_dis4.bmp,CHAIR ,CHAIR,13,Atypical,typ,dis,2,Atypical_CHAIR.tga,CHAIR_typ_dis2.tga,CHAIR_typ_dis2.tga,Atypical_CHAIR.tga,Atypical_CHAIR_typ_dis2.bmp,SCISSORS ,SCISSORS,34,Typical,typ,dis,1,Typical_SCISSORS.tga,SCISSORS_typ_dis1.tga,SCISSORS_typ_dis1.tga,Typical_SCISSORS.tga,Typical_SCISSORS_typ_dis1.bmp
12,BRIEFCASE,BRIEFCASE,8,Atypical,atyp,dis,2,Atypical_BRIEFCASE.tga,BRIEFCASE_atyp_dis2.tga,Atypical_BRIEFCASE.tga,BRIEFCASE_atyp_dis2.tga,Atypical_BRIEFCASE_atyp_dis2.bmp,STAPLER ,STAPLER,35,Atypical,typ,sim,3,Atypical_STAPLER.tga,STAPLER_typ_sim3.tga,STAPLER_typ_sim3.tga,Atypical_STAPLER.tga,Atypical_STAPLER_typ_sim3.bmp,DOG ,DOG,16,Typical,typ,sim,2,Typical_DOG.tga,DOG_typ_sim2.tga,DOG_typ_sim2.tga,Typical_DOG.tga,Typical_DOG_typ_sim2.bmp,CAMERA ,CAMERA,11,Atypical,atyp,sim,1,Atypical_CAMERA.tga,CAMERA_atyp_sim1.tga,CAMERA_atyp_sim1.tga,Atypical_CAMERA.tga,Atypical_CAMERA_atyp_sim1.bmp
12,HAMMER ,HAMMER,24,Typical,typ,dis,1,Typical_HAMMER.tga,HAMMER_typ_dis1.tga,HAMMER_typ_dis1.tga,Typical_HAMMER.tga,Typical_HAMMER_typ_dis1.bmp,HEADPHONES ,HEADPHONES,26,Typical,typ,sim,2,Typical_HEADPHONES.tga,HEADPHONES_typ_sim2.tga,HEADPHONES_typ_sim2.tga,Typical_HEADPHONES.tga,Typical_HEADPHONES_typ_sim2.bmp,BICYCLE ,BICYCLE,6,Typical,typ,sim,2,Typical_BICYCLE.tga,BICYCLE_typ_sim2.tga,BICYCLE_typ_sim2.tga,Typical_BICYCLE.tga,Typical_BICYCLE_typ_sim2.bmp,SWORD ,SWORD,36,Typical,typ,sim,2,Typical_SWORD.tga,SWORD_typ_sim2.tga,SWORD_typ_sim2.tga,Typical_SWORD.tga,Typical_SWORD_typ_sim2.bmp
12,HELMET ,HELMET,27,Atypical,atyp,dis,4,Atypical_HELMET.tga,HELMET_atyp_dis4.tga,HELMET_atyp_dis4.tga,Atypical_HELMET.tga,Atypical_HELMET_atyp_dis4.bmp,TELEPHONE ,TELEPHONE,39,Typical,atyp,dis,1,Typical_TELEPHONE.tga,TELEPHONE_atyp_dis1.tga,Typical_TELEPHONE.tga,TELEPHONE_atyp_dis1.tga,Typical_TELEPHONE_atyp_dis1.bmp,CLOCK,CLOCK,14,Atypical,typ,sim,5,Atypical_CLOCK.tga,CLOCK_typ_sim5.tga,Atypical_CLOCK.tga,CLOCK_typ_sim5.tga,Atypical_CLOCK_typ_sim5.bmp,TAPE DISPENSER ,TAPE,38,Atypical,atyp,dis,2,Atypical_TAPE.tga,TAPE_atyp_dis2.tga,Atypical_TAPE.tga,TAPE_atyp_dis2.tga,Atypical_TAPE_atyp_dis2.bmp
12,DOORKNOB ,DOORKNOB,17,Atypical,atyp,dis,4,Atypical_DOORKNOB.tga,DOORKNOB_atyp_dis4.tga,DOORKNOB_atyp_dis4.tga,Atypical_DOORKNOB.tga,Atypical_DOORKNOB_atyp_dis4.bmp,PISTOL ,PISTOL,32,Atypical,typ,dis,4,Atypical_PISTOL.tga,PISTOL_typ_dis4.tga,Atypical_PISTOL.tga,PISTOL_typ_dis4.tga,Atypical_PISTOL_typ_dis4.bmp,AXE ,AXE,2,Typical,typ,dis,5,Typical_AXE.tga,AXE_typ_dis5.tga,AXE_typ_dis5.tga,Typical_AXE.tga,Typical_AXE_typ_dis5.bmp,BENCH,BENCH,5,Atypical,typ,sim,3,Atypical_BENCH.tga,BENCH_typ_sim3.tga,BENCH_typ_sim3.tga,Atypical_BENCH.tga,Atypical_BENCH_typ_sim3.bmp
