SUBJECT-FILE,category,filename,item,Tar_typ,Dis_Typ,Sim-Dif,Dis_num,Tarpic,dispic,leftpic,rightpic,compare-image
1,HAT ,HAT,25,Atypical,atyp,sim,2,Atypical_HAT.tga,HAT_atyp_sim2.tga,Atypical_HAT.tga,HAT_atyp_sim2.tga,Atypical_HAT_atyp_sim2.bmp
1,PIPE ,PIPE,31,Typical,typ,sim,1,Typical_PIPE.tga,PIPE_typ_sim1.tga,Typical_PIPE.tga,PIPE_typ_sim1.tga,Typical_PIPE_typ_sim1.bmp
1,CHAIR ,CHAIR,13,Atypical,atyp,dis,1,Atypical_CHAIR.tga,CHAIR_atyp_dis1.tga,Atypical_CHAIR.tga,CHAIR_atyp_dis1.tga,Atypical_CHAIR_atyp_dis1.bmp
1,CAKE,CAKE,10,Typical,typ,sim,3,Typical_CAKE.tga,CAKE_typ_sim3.tga,CAKE_typ_sim3.tga,Typical_CAKE.tga,Typical_CAKE_typ_sim3.bmp
1,CLOCK,CLOCK,14,Typical,atyp,sim,5,Typical_CLOCK.tga,CLOCK_atyp_sim5.tga,CLOCK_atyp_sim5.tga,Typical_CLOCK.tga,Typical_CLOCK_atyp_sim5.bmp
1,APPLE ,APPLE,1,Typical,typ,sim,1,Typical_APPLE.tga,APPLE_typ_sim1.tga,Typical_APPLE.tga,APPLE_typ_sim1.tga,Typical_APPLE_typ_sim1.bmp
1,BRIEFCASE,BRIEFCASE,8,Typical,typ,dis,2,Typical_BRIEFCASE.tga,BRIEFCASE_typ_dis2.tga,BRIEFCASE_typ_dis2.tga,Typical_BRIEFCASE.tga,Typical_BRIEFCASE_typ_dis2.bmp
1,IRON ,IRON,28,Typical,typ,dis,2,Typical_IRON.tga,IRON_typ_dis2.tga,IRON_typ_dis2.tga,Typical_IRON.tga,Typical_IRON_typ_dis2.bmp
1,BENCH ,BENCH,5,Atypical,atyp,sim,2,Atypical_BENCH.tga,BENCH_atyp_sim2.tga,Atypical_BENCH.tga,BENCH_atyp_sim2.tga,Atypical_BENCH_atyp_sim2.bmp
1,CACTUS ,CACTUS,9,Typical,typ,sim,5,Typical_CACTUS.tga,CACTUS_typ_sim5.tga,Typical_CACTUS.tga,CACTUS_typ_sim5.tga,Typical_CACTUS_typ_sim5.bmp
1,BRIEFCASE ,BRIEFCASE,8,Atypical,typ,dis,1,Atypical_BRIEFCASE.tga,BRIEFCASE_typ_dis1.tga,BRIEFCASE_typ_dis1.tga,Atypical_BRIEFCASE.tga,Atypical_BRIEFCASE_typ_dis1.bmp
1,HAMMER ,HAMMER,24,Atypical,atyp,sim,4,Atypical_HAMMER.tga,HAMMER_atyp_sim4.tga,HAMMER_atyp_sim4.tga,Atypical_HAMMER.tga,Atypical_HAMMER_atyp_sim4.bmp
1,APPLE ,APPLE,1,Atypical,atyp,dis,5,Atypical_APPLE.tga,APPLE_atyp_dis5.tga,Atypical_APPLE.tga,APPLE_atyp_dis5.tga,Atypical_APPLE_atyp_dis5.bmp
1,HELMET ,HELMET,27,Typical,typ,dis,4,Typical_HELMET.tga,HELMET_typ_dis4.tga,Typical_HELMET.tga,HELMET_typ_dis4.tga,Typical_HELMET_typ_dis4.bmp
1,LAMP ,LAMP,29,Typical,typ,sim,5,Typical_LAMP.tga,LAMP_typ_sim5.tga,Typical_LAMP.tga,LAMP_typ_sim5.tga,Typical_LAMP_typ_sim5.bmp
1,BOTTLE ,BOTTLE,7,Atypical,typ,dis,3,Atypical_BOTTLE.tga,BOTTLE_typ_dis3.tga,Atypical_BOTTLE.tga,BOTTLE_typ_dis3.tga,Atypical_BOTTLE_typ_dis3.bmp
1,TELEPHONE ,TELEPHONE,39,Typical,typ,sim,5,Typical_TELEPHONE.tga,TELEPHONE_typ_sim5.tga,Typical_TELEPHONE.tga,TELEPHONE_typ_sim5.tga,Typical_TELEPHONE_typ_sim5.bmp
1,CACTUS ,CACTUS,9,Atypical,typ,sim,4,Atypical_CACTUS.tga,CACTUS_typ_sim4.tga,Atypical_CACTUS.tga,CACTUS_typ_sim4.tga,Atypical_CACTUS_typ_sim4.bmp
1,GRENADE ,GRENADE,23,Atypical,atyp,dis,1,Atypical_GRENADE.tga,GRENADE_atyp_dis1.tga,Atypical_GRENADE.tga,GRENADE_atyp_dis1.tga,Atypical_GRENADE_atyp_dis1.bmp
1,BOTTLE ,BOTTLE,7,Typical,typ,dis,4,Typical_BOTTLE.tga,BOTTLE_typ_dis4.tga,Typical_BOTTLE.tga,BOTTLE_typ_dis4.tga,Typical_BOTTLE_typ_dis4.bmp
1,DRILL ,DRILL,18,Atypical,typ,dis,1,Atypical_DRILL.tga,DRILL_typ_dis1.tga,DRILL_typ_dis1.tga,Atypical_DRILL.tga,Atypical_DRILL_typ_dis1.bmp
1,HELMET ,HELMET,27,Atypical,typ,dis,3,Atypical_HELMET.tga,HELMET_typ_dis3.tga,Atypical_HELMET.tga,HELMET_typ_dis3.tga,Atypical_HELMET_typ_dis3.bmp
1,LAMP ,LAMP,29,Atypical,typ,sim,4,Atypical_LAMP.tga,LAMP_typ_sim4.tga,Atypical_LAMP.tga,LAMP_typ_sim4.tga,Atypical_LAMP_typ_sim4.bmp
1,BICYCLE ,BICYCLE,6,Atypical,typ,dis,5,Atypical_BICYCLE.tga,BICYCLE_typ_dis5.tga,BICYCLE_typ_dis5.tga,Atypical_BICYCLE.tga,Atypical_BICYCLE_typ_dis5.bmp
1,DOG ,DOG,16,Atypical,typ,dis,5,Atypical_DOG.tga,DOG_typ_dis5.tga,DOG_typ_dis5.tga,Atypical_DOG.tga,Atypical_DOG_typ_dis5.bmp
1,DOG,DOG,16,Typical,atyp,sim,1,Typical_DOG.tga,DOG_atyp_sim1.tga,DOG_atyp_sim1.tga,Typical_DOG.tga,Typical_DOG_atyp_sim1.bmp
1,BICYCLE ,BICYCLE,6,Typical,atyp,sim,1,Typical_BICYCLE.tga,BICYCLE_atyp_sim1.tga,BICYCLE_atyp_sim1.tga,Typical_BICYCLE.tga,Typical_BICYCLE_atyp_sim1.bmp
1,BENCH,BENCH,5,Typical,atyp,sim,3,Typical_BENCH.tga,BENCH_atyp_sim3.tga,Typical_BENCH.tga,BENCH_atyp_sim3.tga,Typical_BENCH_atyp_sim3.bmp
1,DRILL ,DRILL,18,Typical,typ,dis,2,Typical_DRILL.tga,DRILL_typ_dis2.tga,DRILL_typ_dis2.tga,Typical_DRILL.tga,Typical_DRILL_typ_dis2.bmp
1,CAMERA ,CAMERA,11,Typical,typ,sim,1,Typical_CAMERA.tga,CAMERA_typ_sim1.tga,Typical_CAMERA.tga,CAMERA_typ_sim1.tga,Typical_CAMERA_typ_sim1.bmp
1,LEAF ,LEAF,30,Atypical,typ,sim,2,Atypical_LEAF.tga,LEAF_typ_sim2.tga,LEAF_typ_sim2.tga,Atypical_LEAF.tga,Atypical_LEAF_typ_sim2.bmp
1,TAPE DISPENSER ,TAPE,38,Typical,typ,dis,2,Typical_TAPE.tga,TAPE_typ_dis2.tga,TAPE_typ_dis2.tga,Typical_TAPE.tga,Typical_TAPE_typ_dis2.bmp
1,HEADPHONES2,HEADPHONES,26,Typical,atyp,sim,1,Typical_HEADPHONES.tga,HEADPHONES_atyp_sim1.tga,HEADPHONES_atyp_sim1.tga,Typical_HEADPHONES.tga,Typical_HEADPHONES_atyp_sim1.bmp
1,GLASSES ,GLASSES,22,Atypical,atyp,dis,3,Atypical_GLASSES.tga,GLASSES_atyp_dis3.tga,GLASSES_atyp_dis3.tga,Atypical_GLASSES.tga,Atypical_GLASSES_atyp_dis3.bmp
1,TABLE,TABLE,37,Typical,typ,dis,4,Typical_TABLE.tga,TABLE_typ_dis4.tga,Typical_TABLE.tga,TABLE_typ_dis4.tga,Typical_TABLE_typ_dis4.bmp
1,DRUM ,DRUM,19,Typical,typ,sim,5,Typical_DRUM.tga,DRUM_typ_sim5.tga,Typical_DRUM.tga,DRUM_typ_sim5.tga,Typical_DRUM_typ_sim5.bmp
1,WRENCH ,WRENCH,40,Atypical,typ,sim,2,Atypical_WRENCH.tga,WRENCH_typ_sim2.tga,WRENCH_typ_sim2.tga,Atypical_WRENCH.tga,Atypical_WRENCH_typ_sim2.bmp
1,AXE ,AXE,2,Typical,atyp,dis,4,Typical_AXE.tga,AXE_atyp_dis4.tga,AXE_atyp_dis4.tga,Typical_AXE.tga,Typical_AXE_atyp_dis4.bmp
1,SCISSORS ,SCISSORS,34,Atypical,atyp,sim,4,Atypical_SCISSORS.tga,SCISSORS_atyp_sim4.tga,SCISSORS_atyp_sim4.tga,Atypical_SCISSORS.tga,Atypical_SCISSORS_atyp_sim4.bmp
1,TABLE ,TABLE,37,Atypical,typ,dis,3,Atypical_TABLE.tga,TABLE_typ_dis3.tga,Atypical_TABLE.tga,TABLE_typ_dis3.tga,Atypical_TABLE_typ_dis3.bmp
1,FAN ,FAN,20,Typical,typ,sim,3,Typical_FAN.tga,FAN_typ_sim3.tga,FAN_typ_sim3.tga,Typical_FAN.tga,Typical_FAN_typ_sim3.bmp
1,CANDLE ,CANDLE,12,Typical,atyp,dis,4,Typical_CANDLE.tga,CANDLE_atyp_dis4.tga,CANDLE_atyp_dis4.tga,Typical_CANDLE.tga,Typical_CANDLE_atyp_dis4.bmp
1,CAKE ,CAKE,10,Atypical,typ,sim,2,Atypical_CAKE.tga,CAKE_typ_sim2.tga,CAKE_typ_sim2.tga,Atypical_CAKE.tga,Atypical_CAKE_typ_sim2.bmp
1,SCISSORS ,SCISSORS,34,Typical,atyp,sim,5,Typical_SCISSORS.tga,SCISSORS_atyp_sim5.tga,SCISSORS_atyp_sim5.tga,Typical_SCISSORS.tga,Typical_SCISSORS_atyp_sim5.bmp
1,FAN ,FAN,20,Atypical,typ,sim,2,Atypical_FAN.tga,FAN_typ_sim2.tga,FAN_typ_sim2.tga,Atypical_FAN.tga,Atypical_FAN_typ_sim2.bmp
1,PIPE ,PIPE,31,Atypical,atyp,dis,5,Atypical_PIPE.tga,PIPE_atyp_dis5.tga,Atypical_PIPE.tga,PIPE_atyp_dis5.tga,Atypical_PIPE_atyp_dis5.bmp
1,STAPLER ,STAPLER,35,Typical,atyp,sim,3,Typical_STAPLER.tga,STAPLER_atyp_sim3.tga,Typical_STAPLER.tga,STAPLER_atyp_sim3.tga,Typical_STAPLER_atyp_sim3.bmp
1,IRON ,IRON,28,Atypical,typ,dis,1,Atypical_IRON.tga,IRON_typ_dis1.tga,IRON_typ_dis1.tga,Atypical_IRON.tga,Atypical_IRON_typ_dis1.bmp
1,AXE ,AXE,2,Atypical,atyp,dis,3,Atypical_AXE.tga,AXE_atyp_dis3.tga,AXE_atyp_dis3.tga,Atypical_AXE.tga,Atypical_AXE_atyp_dis3.bmp
1,CAMERA ,CAMERA,11,Atypical,atyp,dis,5,Atypical_CAMERA.tga,CAMERA_atyp_dis5.tga,Atypical_CAMERA.tga,CAMERA_atyp_dis5.tga,Atypical_CAMERA_atyp_dis5.bmp
1,HAMMER ,HAMMER,24,Typical,atyp,sim,5,Typical_HAMMER.tga,HAMMER_atyp_sim5.tga,HAMMER_atyp_sim5.tga,Typical_HAMMER.tga,Typical_HAMMER_atyp_sim5.bmp
1,BASKET ,BASKET,4,Typical,atyp,sim,5,Typical_BASKET.tga,BASKET_atyp_sim5.tga,BASKET_atyp_sim5.tga,Typical_BASKET.tga,Typical_BASKET_atyp_sim5.bmp
1,CUP ,CUP,15,Typical,atyp,sim,3,Typical_CUP.tga,CUP_atyp_sim3.tga,Typical_CUP.tga,CUP_atyp_sim3.tga,Typical_CUP_atyp_sim3.bmp
