SUBJECT-FILE,category,filename,item,Tar_typ,Dis_Typ,Sim-Dif,Dis_num,Tarpic,dispic,leftpic,rightpic,compare-image
15,DOORKNOB ,DOORKNOB,17,Atypical,typ,sim,2,Atypical_DOORKNOB.tga,DOORKNOB_typ_sim2.tga,DOORKNOB_typ_sim2.tga,Atypical_DOORKNOB.tga,Atypical_DOORKNOB_typ_sim2.bmp
15,WRENCH ,WRENCH,40,Typical,atyp,dis,2,Typical_WRENCH.tga,WRENCH_atyp_dis2.tga,Typical_WRENCH.tga,WRENCH_atyp_dis2.tga,Typical_WRENCH_atyp_dis2.bmp
15,HEADPHONES2,HEADPHONES,26,Typical,typ,sim,5,Typical_HEADPHONES.tga,HEADPHONES_typ_sim5.tga,Typical_HEADPHONES.tga,HEADPHONES_typ_sim5.tga,Typical_HEADPHONES_typ_sim5.bmp
15,HAMMER ,HAMMER,24,Atypical,typ,dis,3,Atypical_HAMMER.tga,HAMMER_typ_dis3.tga,Atypical_HAMMER.tga,HAMMER_typ_dis3.tga,Atypical_HAMMER_typ_dis3.bmp
15,DOORKNOB ,DOORKNOB,17,Typical,typ,sim,3,Typical_DOORKNOB.tga,DOORKNOB_typ_sim3.tga,DOORKNOB_typ_sim3.tga,Typical_DOORKNOB.tga,Typical_DOORKNOB_typ_sim3.bmp
15,CAMERA ,CAMERA,11,Atypical,atyp,sim,4,Atypical_CAMERA.tga,CAMERA_atyp_sim4.tga,CAMERA_atyp_sim4.tga,Atypical_CAMERA.tga,Atypical_CAMERA_atyp_sim4.bmp
15,APPLE ,APPLE,1,Typical,atyp,sim,5,Typical_APPLE.tga,APPLE_atyp_sim5.tga,APPLE_atyp_sim5.tga,Typical_APPLE.tga,Typical_APPLE_atyp_sim5.bmp
15,BOTTLE ,BOTTLE,7,Typical,typ,sim,3,Typical_BOTTLE.tga,BOTTLE_typ_sim3.tga,BOTTLE_typ_sim3.tga,Typical_BOTTLE.tga,Typical_BOTTLE_typ_sim3.bmp
15,LAMP ,LAMP,29,Atypical,atyp,dis,3,Atypical_LAMP.tga,LAMP_atyp_dis3.tga,LAMP_atyp_dis3.tga,Atypical_LAMP.tga,Atypical_LAMP_atyp_dis3.bmp
15,SAW ,SAW,33,Atypical,typ,dis,5,Atypical_SAW.tga,SAW_typ_dis5.tga,SAW_typ_dis5.tga,Atypical_SAW.tga,Atypical_SAW_typ_dis5.bmp
15,TAPE DISPENSER ,TAPE,38,Atypical,atyp,dis,5,Atypical_TAPE.tga,TAPE_atyp_dis5.tga,Atypical_TAPE.tga,TAPE_atyp_dis5.tga,Atypical_TAPE_atyp_dis5.bmp
15,BOTTLE ,BOTTLE,7,Atypical,typ,sim,2,Atypical_BOTTLE.tga,BOTTLE_typ_sim2.tga,BOTTLE_typ_sim2.tga,Atypical_BOTTLE.tga,Atypical_BOTTLE_typ_sim2.bmp
15,BRIEFCASE ,BRIEFCASE,8,Atypical,atyp,dis,5,Atypical_BRIEFCASE.tga,BRIEFCASE_atyp_dis5.tga,Atypical_BRIEFCASE.tga,BRIEFCASE_atyp_dis5.tga,Atypical_BRIEFCASE_atyp_dis5.bmp
15,FLOWER ,FLOWER,21,Atypical,atyp,sim,4,Atypical_FLOWER.tga,FLOWER_atyp_sim4.tga,FLOWER_atyp_sim4.tga,Atypical_FLOWER.tga,Atypical_FLOWER_atyp_sim4.bmp
15,CAMERA ,CAMERA,11,Typical,atyp,sim,5,Typical_CAMERA.tga,CAMERA_atyp_sim5.tga,CAMERA_atyp_sim5.tga,Typical_CAMERA.tga,Typical_CAMERA_atyp_sim5.bmp
15,IRON ,IRON,28,Atypical,atyp,dis,5,Atypical_IRON.tga,IRON_atyp_dis5.tga,Atypical_IRON.tga,IRON_atyp_dis5.tga,Atypical_IRON_atyp_dis5.bmp
15,TABLE ,TABLE,37,Atypical,typ,sim,2,Atypical_TABLE.tga,TABLE_typ_sim2.tga,TABLE_typ_sim2.tga,Atypical_TABLE.tga,Atypical_TABLE_typ_sim2.bmp
15,DRILL ,DRILL,18,Atypical,atyp,dis,5,Atypical_DRILL.tga,DRILL_atyp_dis5.tga,Atypical_DRILL.tga,DRILL_atyp_dis5.tga,Atypical_DRILL_atyp_dis5.bmp
15,BRIEFCASE,BRIEFCASE,8,Typical,typ,sim,1,Typical_BRIEFCASE.tga,BRIEFCASE_typ_sim1.tga,Typical_BRIEFCASE.tga,BRIEFCASE_typ_sim1.tga,Typical_BRIEFCASE_typ_sim1.bmp
15,FAN ,FAN,20,Typical,atyp,dis,2,Typical_FAN.tga,FAN_atyp_dis2.tga,Typical_FAN.tga,FAN_atyp_dis2.tga,Typical_FAN_atyp_dis2.bmp
15,BENCH,BENCH,5,Typical,typ,dis,2,Typical_BENCH.tga,BENCH_typ_dis2.tga,BENCH_typ_dis2.tga,Typical_BENCH.tga,Typical_BENCH_typ_dis2.bmp
15,CAKE ,CAKE,10,Atypical,atyp,dis,1,Atypical_CAKE.tga,CAKE_atyp_dis1.tga,Atypical_CAKE.tga,CAKE_atyp_dis1.tga,Atypical_CAKE_atyp_dis1.bmp
15,CHAIR ,CHAIR,13,Typical,atyp,sim,1,Typical_CHAIR.tga,CHAIR_atyp_sim1.tga,CHAIR_atyp_sim1.tga,Typical_CHAIR.tga,Typical_CHAIR_atyp_sim1.bmp
15,PIPE ,PIPE,31,Atypical,atyp,sim,4,Atypical_PIPE.tga,PIPE_atyp_sim4.tga,PIPE_atyp_sim4.tga,Atypical_PIPE.tga,Atypical_PIPE_atyp_sim4.bmp
15,TELEPHONE ,TELEPHONE,39,Atypical,atyp,dis,3,Atypical_TELEPHONE.tga,TELEPHONE_atyp_dis3.tga,TELEPHONE_atyp_dis3.tga,Atypical_TELEPHONE.tga,Atypical_TELEPHONE_atyp_dis3.bmp
15,SWORD ,SWORD,36,Typical,typ,sim,5,Typical_SWORD.tga,SWORD_typ_sim5.tga,Typical_SWORD.tga,SWORD_typ_sim5.tga,Typical_SWORD_typ_sim5.bmp
15,PISTOL ,PISTOL,32,Atypical,atyp,sim,2,Atypical_PISTOL.tga,PISTOL_atyp_sim2.tga,Atypical_PISTOL.tga,PISTOL_atyp_sim2.tga,Atypical_PISTOL_atyp_sim2.bmp
15,LEAF ,LEAF,30,Atypical,atyp,dis,1,Atypical_LEAF.tga,LEAF_atyp_dis1.tga,Atypical_LEAF.tga,LEAF_atyp_dis1.tga,Atypical_LEAF_atyp_dis1.bmp
15,DOG ,DOG,16,Atypical,typ,sim,4,Atypical_DOG.tga,DOG_typ_sim4.tga,Atypical_DOG.tga,DOG_typ_sim4.tga,Atypical_DOG_typ_sim4.bmp
15,FLOWER ,FLOWER,21,Typical,atyp,sim,5,Typical_FLOWER.tga,FLOWER_atyp_sim5.tga,FLOWER_atyp_sim5.tga,Typical_FLOWER.tga,Typical_FLOWER_atyp_sim5.bmp
15,CACTUS ,CACTUS,9,Typical,atyp,dis,4,Typical_CACTUS.tga,CACTUS_atyp_dis4.tga,CACTUS_atyp_dis4.tga,Typical_CACTUS.tga,Typical_CACTUS_atyp_dis4.bmp
15,BASKET ,BASKET,4,Atypical,typ,dis,3,Atypical_BASKET.tga,BASKET_typ_dis3.tga,Atypical_BASKET.tga,BASKET_typ_dis3.tga,Atypical_BASKET_typ_dis3.bmp
15,LAMP ,LAMP,29,Typical,atyp,dis,4,Typical_LAMP.tga,LAMP_atyp_dis4.tga,LAMP_atyp_dis4.tga,Typical_LAMP.tga,Typical_LAMP_atyp_dis4.bmp
15,GRENADE ,GRENADE,23,Atypical,typ,dis,5,Atypical_GRENADE.tga,GRENADE_typ_dis5.tga,GRENADE_typ_dis5.tga,Atypical_GRENADE.tga,Atypical_GRENADE_typ_dis5.bmp
15,HAT ,HAT,25,Atypical,typ,dis,1,Atypical_HAT.tga,HAT_typ_dis1.tga,HAT_typ_dis1.tga,Atypical_HAT.tga,Atypical_HAT_typ_dis1.bmp
15,HELMET ,HELMET,27,Atypical,typ,sim,2,Atypical_HELMET.tga,HELMET_typ_sim2.tga,HELMET_typ_sim2.tga,Atypical_HELMET.tga,Atypical_HELMET_typ_sim2.bmp
15,CANDLE ,CANDLE,12,Atypical,atyp,sim,2,Atypical_CANDLE.tga,CANDLE_atyp_sim2.tga,Atypical_CANDLE.tga,CANDLE_atyp_sim2.tga,Atypical_CANDLE_atyp_sim2.bmp
15,DRUM ,DRUM,19,Atypical,atyp,dis,3,Atypical_DRUM.tga,DRUM_atyp_dis3.tga,DRUM_atyp_dis3.tga,Atypical_DRUM.tga,Atypical_DRUM_atyp_dis3.bmp
15,CANDLE ,CANDLE,12,Typical,atyp,sim,3,Typical_CANDLE.tga,CANDLE_atyp_sim3.tga,Typical_CANDLE.tga,CANDLE_atyp_sim3.tga,Typical_CANDLE_atyp_sim3.bmp
15,AXE ,AXE,2,Typical,atyp,sim,3,Typical_AXE.tga,AXE_atyp_sim3.tga,Typical_AXE.tga,AXE_atyp_sim3.tga,Typical_AXE_atyp_sim3.bmp
15,SCISSORS ,SCISSORS,34,Atypical,typ,dis,3,Atypical_SCISSORS.tga,SCISSORS_typ_dis3.tga,Atypical_SCISSORS.tga,SCISSORS_typ_dis3.tga,Atypical_SCISSORS_typ_dis3.bmp
15,SCISSORS ,SCISSORS,34,Typical,typ,dis,4,Typical_SCISSORS.tga,SCISSORS_typ_dis4.tga,Typical_SCISSORS.tga,SCISSORS_typ_dis4.tga,Typical_SCISSORS_typ_dis4.bmp
15,CACTUS ,CACTUS,9,Atypical,atyp,dis,3,Atypical_CACTUS.tga,CACTUS_atyp_dis3.tga,CACTUS_atyp_dis3.tga,Atypical_CACTUS.tga,Atypical_CACTUS_atyp_dis3.bmp
15,HAMMER ,HAMMER,24,Typical,typ,dis,4,Typical_HAMMER.tga,HAMMER_typ_dis4.tga,Typical_HAMMER.tga,HAMMER_typ_dis4.tga,Typical_HAMMER_typ_dis4.bmp
15,DRUM ,DRUM,19,Typical,atyp,dis,4,Typical_DRUM.tga,DRUM_atyp_dis4.tga,DRUM_atyp_dis4.tga,Typical_DRUM.tga,Typical_DRUM_atyp_dis4.bmp
15,LEAF ,LEAF,30,Typical,atyp,dis,2,Typical_LEAF.tga,LEAF_atyp_dis2.tga,Typical_LEAF.tga,LEAF_atyp_dis2.tga,Typical_LEAF_atyp_dis2.bmp
15,SAW ,SAW,33,Typical,atyp,sim,1,Typical_SAW.tga,SAW_atyp_sim1.tga,SAW_atyp_sim1.tga,Typical_SAW.tga,Typical_SAW_atyp_sim1.bmp
15,BICYCLE ,BICYCLE,6,Typical,typ,sim,5,Typical_BICYCLE.tga,BICYCLE_typ_sim5.tga,Typical_BICYCLE.tga,BICYCLE_typ_sim5.tga,Typical_BICYCLE_typ_sim5.bmp
15,HEADPHONES ,HEADPHONES,26,Atypical,typ,sim,4,Atypical_HEADPHONES.tga,HEADPHONES_typ_sim4.tga,Atypical_HEADPHONES.tga,HEADPHONES_typ_sim4.tga,Atypical_HEADPHONES_typ_sim4.bmp
15,BENCH ,BENCH,5,Atypical,typ,dis,1,Atypical_BENCH.tga,BENCH_typ_dis1.tga,BENCH_typ_dis1.tga,Atypical_BENCH.tga,Atypical_BENCH_typ_dis1.bmp
15,CUP ,CUP,15,Typical,typ,dis,2,Typical_CUP.tga,CUP_typ_dis2.tga,CUP_typ_dis2.tga,Typical_CUP.tga,Typical_CUP_typ_dis2.bmp
15,APPLE ,APPLE,1,Atypical,atyp,sim,4,Atypical_APPLE.tga,APPLE_atyp_sim4.tga,APPLE_atyp_sim4.tga,Atypical_APPLE.tga,Atypical_APPLE_atyp_sim4.bmp
15,STAPLER ,STAPLER,35,Atypical,typ,dis,1,Atypical_STAPLER.tga,STAPLER_typ_dis1.tga,STAPLER_typ_dis1.tga,Atypical_STAPLER.tga,Atypical_STAPLER_typ_dis1.bmp
15,DOG,DOG,16,Typical,typ,sim,5,Typical_DOG.tga,DOG_typ_sim5.tga,Typical_DOG.tga,DOG_typ_sim5.tga,Typical_DOG_typ_sim5.bmp
15,GRENADE ,GRENADE,23,Typical,atyp,sim,1,Typical_GRENADE.tga,GRENADE_atyp_sim1.tga,GRENADE_atyp_sim1.tga,Typical_GRENADE.tga,Typical_GRENADE_atyp_sim1.bmp
15,HAT ,HAT,25,Typical,typ,dis,2,Typical_HAT.tga,HAT_typ_dis2.tga,HAT_typ_dis2.tga,Typical_HAT.tga,Typical_HAT_typ_dis2.bmp
15,DRILL ,DRILL,18,Typical,typ,sim,1,Typical_DRILL.tga,DRILL_typ_sim1.tga,Typical_DRILL.tga,DRILL_typ_sim1.tga,Typical_DRILL_typ_sim1.bmp
15,CUP ,CUP,15,Atypical,typ,dis,1,Atypical_CUP.tga,CUP_typ_dis1.tga,CUP_typ_dis1.tga,Atypical_CUP.tga,Atypical_CUP_typ_dis1.bmp
15,PISTOL ,PISTOL,32,Typical,atyp,sim,3,Typical_PISTOL.tga,PISTOL_atyp_sim3.tga,Typical_PISTOL.tga,PISTOL_atyp_sim3.tga,Typical_PISTOL_atyp_sim3.bmp
15,WRENCH ,WRENCH,40,Atypical,atyp,dis,1,Atypical_WRENCH.tga,WRENCH_atyp_dis1.tga,Atypical_WRENCH.tga,WRENCH_atyp_dis1.tga,Atypical_WRENCH_atyp_dis1.bmp
15,TABLE,TABLE,37,Typical,typ,sim,3,Typical_TABLE.tga,TABLE_typ_sim3.tga,TABLE_typ_sim3.tga,Typical_TABLE.tga,Typical_TABLE_typ_sim3.bmp
15,GLASSES ,GLASSES,22,Typical,atyp,sim,3,Typical_GLASSES.tga,GLASSES_atyp_sim3.tga,Typical_GLASSES.tga,GLASSES_atyp_sim3.tga,Typical_GLASSES_atyp_sim3.bmp
15,CAKE,CAKE,10,Typical,atyp,dis,2,Typical_CAKE.tga,CAKE_atyp_dis2.tga,Typical_CAKE.tga,CAKE_atyp_dis2.tga,Typical_CAKE_atyp_dis2.bmp
