SUBJECT-FILE,category1,filename1,item1,Tar_typ1,Dis_Typ1,Sim-Dif1,Dis_num1,Tarpic1,dispic1,leftpic1,rightpic1,compare-image1,category2,filename2,item2,Tar_typ2,Dis_Typ2,Sim-Dif2,Dis_num2,Tarpic2,dispic2,leftpic2,rightpic2,compare-image2,category3,filename3,item3,Tar_typ3,Dis_Typ3,Sim-Dif3,Dis_num3,Tarpic3,dispic3,leftpic3,rightpic3,compare-image3,category4,filename4,item4,Tar_typ4,Dis_Typ4,Sim-Dif4,Dis_num4,Tarpic4,dispic4,leftpic4,rightpic4,compare-image4
17,GLASSES ,GLASSES,22,Typical,atyp,sim,5,Typical_GLASSES.tga,GLASSES_atyp_sim5.tga,GLASSES_atyp_sim5.tga,Typical_GLASSES.tga,Typical_GLASSES_atyp_sim5.bmp,HELMET ,HELMET,27,Typical,typ,sim,5,Typical_HELMET.tga,HELMET_typ_sim5.tga,Typical_HELMET.tga,HELMET_typ_sim5.tga,Typical_HELMET_typ_sim5.bmp,TELEPHONE ,TELEPHONE,39,Atypical,atyp,dis,5,Atypical_TELEPHONE.tga,TELEPHONE_atyp_dis5.tga,Atypical_TELEPHONE.tga,TELEPHONE_atyp_dis5.tga,Atypical_TELEPHONE_atyp_dis5.bmp,TELEPHONE ,TELEPHONE,39,Typical,typ,sim,1,Typical_TELEPHONE.tga,TELEPHONE_typ_sim1.tga,Typical_TELEPHONE.tga,TELEPHONE_typ_sim1.tga,Typical_TELEPHONE_typ_sim1.bmp
17,DOG,DOG,16,Typical,typ,dis,2,Typical_DOG.tga,DOG_typ_dis2.tga,DOG_typ_dis2.tga,Typical_DOG.tga,Typical_DOG_typ_dis2.bmp,SWORD ,SWORD,36,Atypical,typ,dis,1,Atypical_SWORD.tga,SWORD_typ_dis1.tga,SWORD_typ_dis1.tga,Atypical_SWORD.tga,Atypical_SWORD_typ_dis1.bmp,HAMMER ,HAMMER,24,Atypical,typ,dis,5,Atypical_HAMMER.tga,HAMMER_typ_dis5.tga,HAMMER_typ_dis5.tga,Atypical_HAMMER.tga,Atypical_HAMMER_typ_dis5.bmp,PISTOL ,PISTOL,32,Typical,atyp,sim,5,Typical_PISTOL.tga,PISTOL_atyp_sim5.tga,PISTOL_atyp_sim5.tga,Typical_PISTOL.tga,Typical_PISTOL_atyp_sim5.bmp
17,LEAF ,LEAF,30,Atypical,atyp,dis,3,Atypical_LEAF.tga,LEAF_atyp_dis3.tga,LEAF_atyp_dis3.tga,Atypical_LEAF.tga,Atypical_LEAF_atyp_dis3.bmp,SAW ,SAW,33,Atypical,atyp,sim,2,Atypical_SAW.tga,SAW_atyp_sim2.tga,Atypical_SAW.tga,SAW_atyp_sim2.tga,Atypical_SAW_atyp_sim2.bmp,CHAIR ,CHAIR,13,Typical,atyp,sim,3,Typical_CHAIR.tga,CHAIR_atyp_sim3.tga,Typical_CHAIR.tga,CHAIR_atyp_sim3.tga,Typical_CHAIR_atyp_sim3.bmp,CUP ,CUP,15,Typical,typ,dis,4,Typical_CUP.tga,CUP_typ_dis4.tga,Typical_CUP.tga,CUP_typ_dis4.tga,Typical_CUP_typ_dis4.bmp
17,TAPE DISPENSER ,TAPE,38,Atypical,typ,sim,2,Atypical_TAPE.tga,TAPE_typ_sim2.tga,TAPE_typ_sim2.tga,Atypical_TAPE.tga,Atypical_TAPE_typ_sim2.bmp,LEAF ,LEAF,30,Typical,atyp,dis,4,Typical_LEAF.tga,LEAF_atyp_dis4.tga,LEAF_atyp_dis4.tga,Typical_LEAF.tga,Typical_LEAF_atyp_dis4.bmp,CANDLE ,CANDLE,12,Atypical,atyp,sim,4,Atypical_CANDLE.tga,CANDLE_atyp_sim4.tga,CANDLE_atyp_sim4.tga,Atypical_CANDLE.tga,Atypical_CANDLE_atyp_sim4.bmp,CAMERA ,CAMERA,11,Atypical,atyp,dis,1,Atypical_CAMERA.tga,CAMERA_atyp_dis1.tga,Atypical_CAMERA.tga,CAMERA_atyp_dis1.tga,Atypical_CAMERA_atyp_dis1.bmp
17,IRON ,IRON,28,Atypical,typ,sim,2,Atypical_IRON.tga,IRON_typ_sim2.tga,IRON_typ_sim2.tga,Atypical_IRON.tga,Atypical_IRON_typ_sim2.bmp,CACTUS ,CACTUS,9,Atypical,atyp,dis,5,Atypical_CACTUS.tga,CACTUS_atyp_dis5.tga,Atypical_CACTUS.tga,CACTUS_atyp_dis5.tga,Atypical_CACTUS_atyp_dis5.bmp,IRON ,IRON,28,Typical,typ,sim,3,Typical_IRON.tga,IRON_typ_sim3.tga,IRON_typ_sim3.tga,Typical_IRON.tga,Typical_IRON_typ_sim3.bmp,FLOWER ,FLOWER,21,Typical,atyp,dis,2,Typical_FLOWER.tga,FLOWER_atyp_dis2.tga,Typical_FLOWER.tga,FLOWER_atyp_dis2.tga,Typical_FLOWER_atyp_dis2.bmp
17,CAKE,CAKE,10,Typical,atyp,dis,4,Typical_CAKE.tga,CAKE_atyp_dis4.tga,CAKE_atyp_dis4.tga,Typical_CAKE.tga,Typical_CAKE_atyp_dis4.bmp,CANDLE ,CANDLE,12,Typical,atyp,sim,5,Typical_CANDLE.tga,CANDLE_atyp_sim5.tga,CANDLE_atyp_sim5.tga,Typical_CANDLE.tga,Typical_CANDLE_atyp_sim5.bmp,BAG ,BAG,3,Typical,atyp,sim,3,Typical_BAG.tga,BAG_atyp_sim3.tga,Typical_BAG.tga,BAG_atyp_sim3.tga,Typical_BAG_atyp_sim3.bmp,FAN ,FAN,20,Typical,atyp,dis,4,Typical_FAN.tga,FAN_atyp_dis4.tga,FAN_atyp_dis4.tga,Typical_FAN.tga,Typical_FAN_atyp_dis4.bmp
17,CHAIR ,CHAIR,13,Atypical,atyp,sim,2,Atypical_CHAIR.tga,CHAIR_atyp_sim2.tga,Atypical_CHAIR.tga,CHAIR_atyp_sim2.tga,Atypical_CHAIR_atyp_sim2.bmp,BENCH ,BENCH,5,Atypical,typ,dis,3,Atypical_BENCH.tga,BENCH_typ_dis3.tga,Atypical_BENCH.tga,BENCH_typ_dis3.tga,Atypical_BENCH_typ_dis3.bmp,WRENCH ,WRENCH,40,Atypical,atyp,dis,3,Atypical_WRENCH.tga,WRENCH_atyp_dis3.tga,WRENCH_atyp_dis3.tga,Atypical_WRENCH.tga,Atypical_WRENCH_atyp_dis3.bmp,PISTOL ,PISTOL,32,Atypical,atyp,sim,4,Atypical_PISTOL.tga,PISTOL_atyp_sim4.tga,PISTOL_atyp_sim4.tga,Atypical_PISTOL.tga,Atypical_PISTOL_atyp_sim4.bmp
17,GRENADE ,GRENADE,23,Atypical,atyp,sim,2,Atypical_GRENADE.tga,GRENADE_atyp_sim2.tga,Atypical_GRENADE.tga,GRENADE_atyp_sim2.tga,Atypical_GRENADE_atyp_sim2.bmp,CLOCK ,CLOCK,14,Atypical,typ,dis,5,Atypical_CLOCK.tga,CLOCK_typ_dis5.tga,CLOCK_typ_dis5.tga,Atypical_CLOCK.tga,Atypical_CLOCK_typ_dis5.bmp,SCISSORS ,SCISSORS,34,Atypical,typ,dis,5,Atypical_SCISSORS.tga,SCISSORS_typ_dis5.tga,SCISSORS_typ_dis5.tga,Atypical_SCISSORS.tga,Atypical_SCISSORS_typ_dis5.bmp,GRENADE ,GRENADE,23,Typical,atyp,sim,3,Typical_GRENADE.tga,GRENADE_atyp_sim3.tga,Typical_GRENADE.tga,GRENADE_atyp_sim3.tga,Typical_GRENADE_atyp_sim3.bmp
17,BRIEFCASE,BRIEFCASE,8,Typical,typ,sim,3,Typical_BRIEFCASE.tga,BRIEFCASE_typ_sim3.tga,BRIEFCASE_typ_sim3.tga,Typical_BRIEFCASE.tga,Typical_BRIEFCASE_typ_sim3.bmp,APPLE ,APPLE,1,Atypical,atyp,dis,1,Atypical_APPLE.tga,APPLE_atyp_dis1.tga,Atypical_APPLE.tga,APPLE_atyp_dis1.tga,Atypical_APPLE_atyp_dis1.bmp,HAT ,HAT,25,Atypical,typ,dis,3,Atypical_HAT.tga,HAT_typ_dis3.tga,Atypical_HAT.tga,HAT_typ_dis3.tga,Atypical_HAT_typ_dis3.bmp,CAKE ,CAKE,10,Atypical,atyp,dis,3,Atypical_CAKE.tga,CAKE_atyp_dis3.tga,CAKE_atyp_dis3.tga,Atypical_CAKE.tga,Atypical_CAKE_atyp_dis3.bmp
17,APPLE ,APPLE,1,Typical,atyp,dis,2,Typical_APPLE.tga,APPLE_atyp_dis2.tga,Typical_APPLE.tga,APPLE_atyp_dis2.tga,Typical_APPLE_atyp_dis2.bmp,LAMP ,LAMP,29,Atypical,atyp,dis,5,Atypical_LAMP.tga,LAMP_atyp_dis5.tga,Atypical_LAMP.tga,LAMP_atyp_dis5.tga,Atypical_LAMP_atyp_dis5.bmp,STAPLER ,STAPLER,35,Typical,typ,dis,4,Typical_STAPLER.tga,STAPLER_typ_dis4.tga,Typical_STAPLER.tga,STAPLER_typ_dis4.tga,Typical_STAPLER_typ_dis4.bmp,HELMET ,HELMET,27,Atypical,typ,sim,4,Atypical_HELMET.tga,HELMET_typ_sim4.tga,Atypical_HELMET.tga,HELMET_typ_sim4.tga,Atypical_HELMET_typ_sim4.bmp
