SUBJECT-FILE,category,filename,item,Tar_typ,Dis_Typ,Sim-Dif,Dis_num,Tarpic,dispic,leftpic,rightpic,compare-image
12,AXE ,AXE,2,Atypical,typ,dis,4,Atypical_AXE.tga,AXE_typ_dis4.tga,Atypical_AXE.tga,AXE_typ_dis4.tga,Atypical_AXE_typ_dis4.bmp
12,STAPLER ,STAPLER,35,Atypical,typ,sim,3,Atypical_STAPLER.tga,STAPLER_typ_sim3.tga,STAPLER_typ_sim3.tga,Atypical_STAPLER.tga,Atypical_STAPLER_typ_sim3.bmp
12,HEADPHONES ,HEADPHONES,26,Typical,typ,sim,2,Typical_HEADPHONES.tga,HEADPHONES_typ_sim2.tga,HEADPHONES_typ_sim2.tga,Typical_HEADPHONES.tga,Typical_HEADPHONES_typ_sim2.bmp
12,TELEPHONE ,TELEPHONE,39,Typical,atyp,dis,1,Typical_TELEPHONE.tga,TELEPHONE_atyp_dis1.tga,Typical_TELEPHONE.tga,TELEPHONE_atyp_dis1.tga,Typical_TELEPHONE_atyp_dis1.bmp
12,PISTOL ,PISTOL,32,Atypical,typ,dis,4,Atypical_PISTOL.tga,PISTOL_typ_dis4.tga,Atypical_PISTOL.tga,PISTOL_typ_dis4.tga,Atypical_PISTOL_typ_dis4.bmp
12,WRENCH ,WRENCH,40,Typical,atyp,sim,4,Typical_WRENCH.tga,WRENCH_atyp_sim4.tga,WRENCH_atyp_sim4.tga,Typical_WRENCH.tga,Typical_WRENCH_atyp_sim4.bmp
12,SWORD ,SWORD,36,Atypical,typ,sim,1,Atypical_SWORD.tga,SWORD_typ_sim1.tga,Atypical_SWORD.tga,SWORD_typ_sim1.tga,Atypical_SWORD_typ_sim1.bmp
12,DRILL ,DRILL,18,Typical,atyp,dis,3,Typical_DRILL.tga,DRILL_atyp_dis3.tga,DRILL_atyp_dis3.tga,Typical_DRILL.tga,Typical_DRILL_atyp_dis3.bmp
12,BAG ,BAG,3,Atypical,typ,dis,2,Atypical_BAG.tga,BAG_typ_dis2.tga,BAG_typ_dis2.tga,Atypical_BAG.tga,Atypical_BAG_typ_dis2.bmp
12,GLASSES ,GLASSES,22,Atypical,typ,dis,4,Atypical_GLASSES.tga,GLASSES_typ_dis4.tga,Atypical_GLASSES.tga,GLASSES_typ_dis4.tga,Atypical_GLASSES_typ_dis4.bmp
12,IRON ,IRON,28,Atypical,atyp,dis,2,Atypical_IRON.tga,IRON_atyp_dis2.tga,Atypical_IRON.tga,IRON_atyp_dis2.tga,Atypical_IRON_atyp_dis2.bmp
12,BOTTLE ,BOTTLE,7,Typical,atyp,dis,5,Typical_BOTTLE.tga,BOTTLE_atyp_dis5.tga,Typical_BOTTLE.tga,BOTTLE_atyp_dis5.tga,Typical_BOTTLE_atyp_dis5.bmp
12,GRENADE ,GRENADE,23,Typical,typ,dis,3,Typical_GRENADE.tga,GRENADE_typ_dis3.tga,Typical_GRENADE.tga,GRENADE_typ_dis3.tga,Typical_GRENADE_typ_dis3.bmp
12,CACTUS ,CACTUS,9,Atypical,atyp,sim,5,Atypical_CACTUS.tga,CACTUS_atyp_sim5.tga,CACTUS_atyp_sim5.tga,Atypical_CACTUS.tga,Atypical_CACTUS_atyp_sim5.bmp
12,SCISSORS ,SCISSORS,34,Atypical,typ,sim,5,Atypical_SCISSORS.tga,SCISSORS_typ_sim5.tga,Atypical_SCISSORS.tga,SCISSORS_typ_sim5.tga,Atypical_SCISSORS_typ_sim5.bmp
12,DRUM ,DRUM,19,Typical,atyp,dis,1,Typical_DRUM.tga,DRUM_atyp_dis1.tga,Typical_DRUM.tga,DRUM_atyp_dis1.tga,Typical_DRUM_atyp_dis1.bmp
12,PISTOL ,PISTOL,32,Typical,typ,dis,5,Typical_PISTOL.tga,PISTOL_typ_dis5.tga,PISTOL_typ_dis5.tga,Typical_PISTOL.tga,Typical_PISTOL_typ_dis5.bmp
12,PIPE ,PIPE,31,Atypical,atyp,sim,1,Atypical_PIPE.tga,PIPE_atyp_sim1.tga,PIPE_atyp_sim1.tga,Atypical_PIPE.tga,Atypical_PIPE_atyp_sim1.bmp
12,HELMET ,HELMET,27,Typical,atyp,dis,5,Typical_HELMET.tga,HELMET_atyp_dis5.tga,Typical_HELMET.tga,HELMET_atyp_dis5.tga,Typical_HELMET_atyp_dis5.bmp
12,HAMMER ,HAMMER,24,Atypical,typ,sim,5,Atypical_HAMMER.tga,HAMMER_typ_sim5.tga,Atypical_HAMMER.tga,HAMMER_typ_sim5.tga,Atypical_HAMMER_typ_sim5.bmp
12,CHAIR ,CHAIR,13,Atypical,typ,dis,2,Atypical_CHAIR.tga,CHAIR_typ_dis2.tga,CHAIR_typ_dis2.tga,Atypical_CHAIR.tga,Atypical_CHAIR_typ_dis2.bmp
12,DOG ,DOG,16,Typical,typ,sim,2,Typical_DOG.tga,DOG_typ_sim2.tga,DOG_typ_sim2.tga,Typical_DOG.tga,Typical_DOG_typ_sim2.bmp
12,BICYCLE ,BICYCLE,6,Typical,typ,sim,2,Typical_BICYCLE.tga,BICYCLE_typ_sim2.tga,BICYCLE_typ_sim2.tga,Typical_BICYCLE.tga,Typical_BICYCLE_typ_sim2.bmp
12,CLOCK,CLOCK,14,Atypical,typ,sim,5,Atypical_CLOCK.tga,CLOCK_typ_sim5.tga,Atypical_CLOCK.tga,CLOCK_typ_sim5.tga,Atypical_CLOCK_typ_sim5.bmp
12,AXE ,AXE,2,Typical,typ,dis,5,Typical_AXE.tga,AXE_typ_dis5.tga,AXE_typ_dis5.tga,Typical_AXE.tga,Typical_AXE_typ_dis5.bmp
12,BENCH ,BENCH,5,Typical,typ,sim,4,Typical_BENCH.tga,BENCH_typ_sim4.tga,Typical_BENCH.tga,BENCH_typ_sim4.tga,Typical_BENCH_typ_sim4.bmp
12,BOTTLE ,BOTTLE,7,Atypical,atyp,dis,4,Atypical_BOTTLE.tga,BOTTLE_atyp_dis4.tga,BOTTLE_atyp_dis4.tga,Atypical_BOTTLE.tga,Atypical_BOTTLE_atyp_dis4.bmp
12,FAN ,FAN,20,Typical,atyp,sim,4,Typical_FAN.tga,FAN_atyp_sim4.tga,FAN_atyp_sim4.tga,Typical_FAN.tga,Typical_FAN_atyp_sim4.bmp
12,HAT ,HAT,25,Typical,typ,sim,4,Typical_HAT.tga,HAT_typ_sim4.tga,Typical_HAT.tga,HAT_typ_sim4.tga,Typical_HAT_typ_sim4.bmp
12,DOORKNOB ,DOORKNOB,17,Typical,atyp,dis,5,Typical_DOORKNOB.tga,DOORKNOB_atyp_dis5.tga,Typical_DOORKNOB.tga,DOORKNOB_atyp_dis5.tga,Typical_DOORKNOB_atyp_dis5.bmp
12,BRIEFCASE ,BRIEFCASE,8,Typical,atyp,dis,3,Typical_BRIEFCASE.tga,BRIEFCASE_atyp_dis3.tga,BRIEFCASE_atyp_dis3.tga,Typical_BRIEFCASE.tga,Typical_BRIEFCASE_atyp_dis3.bmp
12,IRON ,IRON,28,Typical,atyp,dis,3,Typical_IRON.tga,IRON_atyp_dis3.tga,IRON_atyp_dis3.tga,Typical_IRON.tga,Typical_IRON_atyp_dis3.bmp
12,APPLE ,APPLE,1,Typical,atyp,sim,2,Typical_APPLE.tga,APPLE_atyp_sim2.tga,Typical_APPLE.tga,APPLE_atyp_sim2.tga,Typical_APPLE_atyp_sim2.bmp
12,CAKE,CAKE,10,Atypical,atyp,sim,3,Atypical_CAKE.tga,CAKE_atyp_sim3.tga,Atypical_CAKE.tga,CAKE_atyp_sim3.tga,Atypical_CAKE_atyp_sim3.bmp
12,CAMERA ,CAMERA,11,Typical,atyp,sim,2,Typical_CAMERA.tga,CAMERA_atyp_sim2.tga,Typical_CAMERA.tga,CAMERA_atyp_sim2.tga,Typical_CAMERA_atyp_sim2.bmp
12,FLOWER ,FLOWER,21,Atypical,atyp,sim,1,Atypical_FLOWER.tga,FLOWER_atyp_sim1.tga,FLOWER_atyp_sim1.tga,Atypical_FLOWER.tga,Atypical_FLOWER_atyp_sim1.bmp
12,SAW ,SAW,33,Typical,typ,dis,3,Typical_SAW.tga,SAW_typ_dis3.tga,Typical_SAW.tga,SAW_typ_dis3.tga,Typical_SAW_typ_dis3.bmp
12,BASKET ,BASKET,4,Atypical,typ,sim,5,Atypical_BASKET.tga,BASKET_typ_sim5.tga,Atypical_BASKET.tga,BASKET_typ_sim5.tga,Atypical_BASKET_typ_sim5.bmp
12,CHAIR ,CHAIR,13,Typical,typ,dis,3,Typical_CHAIR.tga,CHAIR_typ_dis3.tga,Typical_CHAIR.tga,CHAIR_typ_dis3.tga,Typical_CHAIR_typ_dis3.bmp
12,CLOCK ,CLOCK,14,Typical,typ,dis,1,Typical_CLOCK.tga,CLOCK_typ_dis1.tga,CLOCK_typ_dis1.tga,Typical_CLOCK.tga,Typical_CLOCK_typ_dis1.bmp
12,SCISSORS ,SCISSORS,34,Typical,typ,dis,1,Typical_SCISSORS.tga,SCISSORS_typ_dis1.tga,SCISSORS_typ_dis1.tga,Typical_SCISSORS.tga,Typical_SCISSORS_typ_dis1.bmp
12,CAMERA ,CAMERA,11,Atypical,atyp,sim,1,Atypical_CAMERA.tga,CAMERA_atyp_sim1.tga,CAMERA_atyp_sim1.tga,Atypical_CAMERA.tga,Atypical_CAMERA_atyp_sim1.bmp
12,SWORD ,SWORD,36,Typical,typ,sim,2,Typical_SWORD.tga,SWORD_typ_sim2.tga,SWORD_typ_sim2.tga,Typical_SWORD.tga,Typical_SWORD_typ_sim2.bmp
12,TAPE DISPENSER ,TAPE,38,Atypical,atyp,dis,2,Atypical_TAPE.tga,TAPE_atyp_dis2.tga,Atypical_TAPE.tga,TAPE_atyp_dis2.tga,Atypical_TAPE_atyp_dis2.bmp
12,BENCH,BENCH,5,Atypical,typ,sim,3,Atypical_BENCH.tga,BENCH_typ_sim3.tga,BENCH_typ_sim3.tga,Atypical_BENCH.tga,Atypical_BENCH_typ_sim3.bmp
