SUBJECT-FILE,category,filename,item,Tar_typ,Dis_Typ,Sim-Dif,Dis_num,Tarpic,dispic,leftpic,rightpic,compare-image
6,APPLE ,APPLE,1,Typical,typ,dis,1,Typical_APPLE.tga,APPLE_typ_dis1.tga,APPLE_typ_dis1.tga,Typical_APPLE.tga,Typical_APPLE_typ_dis1.bmp
6,TAPE DISPENSER ,TAPE,38,Typical,atyp,sim,2,Typical_TAPE.tga,TAPE_atyp_sim2.tga,Typical_TAPE.tga,TAPE_atyp_sim2.tga,Typical_TAPE_atyp_sim2.bmp
6,GLASSES ,GLASSES,22,Atypical,typ,sim,3,Atypical_GLASSES.tga,GLASSES_typ_sim3.tga,GLASSES_typ_sim3.tga,Atypical_GLASSES.tga,Atypical_GLASSES_typ_sim3.bmp
6,HEADPHONES ,HEADPHONES,26,Typical,atyp,dis,1,Typical_HEADPHONES.tga,HEADPHONES_atyp_dis1.tga,Typical_HEADPHONES.tga,HEADPHONES_atyp_dis1.tga,Typical_HEADPHONES_atyp_dis1.bmp
6,HELMET ,HELMET,27,Atypical,atyp,sim,3,Atypical_HELMET.tga,HELMET_atyp_sim3.tga,Atypical_HELMET.tga,HELMET_atyp_sim3.tga,Atypical_HELMET_atyp_sim3.bmp
6,CAMERA ,CAMERA,11,Typical,typ,dis,1,Typical_CAMERA.tga,CAMERA_typ_dis1.tga,CAMERA_typ_dis1.tga,Typical_CAMERA.tga,Typical_CAMERA_typ_dis1.bmp
6,IRON ,IRON,28,Typical,atyp,sim,2,Typical_IRON.tga,IRON_atyp_sim2.tga,Typical_IRON.tga,IRON_atyp_sim2.tga,Typical_IRON_atyp_sim2.bmp
6,LAMP ,LAMP,29,Atypical,typ,dis,4,Atypical_LAMP.tga,LAMP_typ_dis4.tga,Atypical_LAMP.tga,LAMP_typ_dis4.tga,Atypical_LAMP_typ_dis4.bmp
6,AXE ,AXE,2,Atypical,typ,sim,3,Atypical_AXE.tga,AXE_typ_sim3.tga,AXE_typ_sim3.tga,Atypical_AXE.tga,Atypical_AXE_typ_sim3.bmp
6,BENCH ,BENCH,5,Typical,atyp,dis,3,Typical_BENCH.tga,BENCH_atyp_dis3.tga,BENCH_atyp_dis3.tga,Typical_BENCH.tga,Typical_BENCH_atyp_dis3.bmp
6,TABLE ,TABLE,37,Typical,atyp,sim,4,Typical_TABLE.tga,TABLE_atyp_sim4.tga,TABLE_atyp_sim4.tga,Typical_TABLE.tga,Typical_TABLE_atyp_sim4.bmp
6,FLOWER ,FLOWER,21,Typical,typ,dis,1,Typical_FLOWER.tga,FLOWER_typ_dis1.tga,FLOWER_typ_dis1.tga,Typical_FLOWER.tga,Typical_FLOWER_typ_dis1.bmp
6,BRIEFCASE ,BRIEFCASE,8,Typical,atyp,sim,2,Typical_BRIEFCASE.tga,BRIEFCASE_atyp_sim2.tga,Typical_BRIEFCASE.tga,BRIEFCASE_atyp_sim2.tga,Typical_BRIEFCASE_atyp_sim2.bmp
6,CAMERA ,CAMERA,11,Atypical,typ,sim,5,Atypical_CAMERA.tga,CAMERA_typ_sim5.tga,Atypical_CAMERA.tga,CAMERA_typ_sim5.tga,Atypical_CAMERA_typ_sim5.bmp
6,BENCH,BENCH,5,Atypical,atyp,dis,2,Atypical_BENCH.tga,BENCH_atyp_dis2.tga,Atypical_BENCH.tga,BENCH_atyp_dis2.tga,Atypical_BENCH_atyp_dis2.bmp
6,LAMP ,LAMP,29,Typical,typ,dis,5,Typical_LAMP.tga,LAMP_typ_dis5.tga,LAMP_typ_dis5.tga,Typical_LAMP.tga,Typical_LAMP_typ_dis5.bmp
6,LEAF ,LEAF,30,Atypical,typ,dis,2,Atypical_LEAF.tga,LEAF_typ_dis2.tga,LEAF_typ_dis2.tga,Atypical_LEAF.tga,Atypical_LEAF_typ_dis2.bmp
6,CLOCK ,CLOCK,14,Typical,atyp,dis,5,Typical_CLOCK.tga,CLOCK_atyp_dis5.tga,Typical_CLOCK.tga,CLOCK_atyp_dis5.tga,Typical_CLOCK_atyp_dis5.bmp
6,HAMMER ,HAMMER,24,Atypical,atyp,dis,4,Atypical_HAMMER.tga,HAMMER_atyp_dis4.tga,HAMMER_atyp_dis4.tga,Atypical_HAMMER.tga,Atypical_HAMMER_atyp_dis4.bmp
6,IRON ,IRON,28,Atypical,atyp,sim,1,Atypical_IRON.tga,IRON_atyp_sim1.tga,IRON_atyp_sim1.tga,Atypical_IRON.tga,Atypical_IRON_atyp_sim1.bmp
6,CACTUS ,CACTUS,9,Typical,typ,dis,5,Typical_CACTUS.tga,CACTUS_typ_dis5.tga,CACTUS_typ_dis5.tga,Typical_CACTUS.tga,Typical_CACTUS_typ_dis5.bmp
6,DOG ,DOG,16,Typical,atyp,dis,1,Typical_DOG.tga,DOG_atyp_dis1.tga,Typical_DOG.tga,DOG_atyp_dis1.tga,Typical_DOG_atyp_dis1.bmp
6,BASKET ,BASKET,4,Atypical,atyp,dis,4,Atypical_BASKET.tga,BASKET_atyp_dis4.tga,BASKET_atyp_dis4.tga,Atypical_BASKET.tga,Atypical_BASKET_atyp_dis4.bmp
6,TELEPHONE ,TELEPHONE,39,Atypical,typ,dis,4,Atypical_TELEPHONE.tga,TELEPHONE_typ_dis4.tga,Atypical_TELEPHONE.tga,TELEPHONE_typ_dis4.tga,Atypical_TELEPHONE_typ_dis4.bmp
6,CAKE,CAKE,10,Atypical,typ,dis,2,Atypical_CAKE.tga,CAKE_typ_dis2.tga,CAKE_typ_dis2.tga,Atypical_CAKE.tga,Atypical_CAKE_typ_dis2.bmp
6,PIPE ,PIPE,31,Typical,typ,dis,1,Typical_PIPE.tga,PIPE_typ_dis1.tga,PIPE_typ_dis1.tga,Typical_PIPE.tga,Typical_PIPE_typ_dis1.bmp
6,DRILL ,DRILL,18,Atypical,atyp,sim,1,Atypical_DRILL.tga,DRILL_atyp_sim1.tga,DRILL_atyp_sim1.tga,Atypical_DRILL.tga,Atypical_DRILL_atyp_sim1.bmp
6,WRENCH ,WRENCH,40,Typical,typ,dis,3,Typical_WRENCH.tga,WRENCH_typ_dis3.tga,Typical_WRENCH.tga,WRENCH_typ_dis3.tga,Typical_WRENCH_typ_dis3.bmp
6,CACTUS ,CACTUS,9,Atypical,typ,dis,4,Atypical_CACTUS.tga,CACTUS_typ_dis4.tga,Atypical_CACTUS.tga,CACTUS_typ_dis4.tga,Atypical_CACTUS_typ_dis4.bmp
6,DRUM ,DRUM,19,Atypical,typ,dis,4,Atypical_DRUM.tga,DRUM_typ_dis4.tga,Atypical_DRUM.tga,DRUM_typ_dis4.tga,Atypical_DRUM_typ_dis4.bmp
6,BICYCLE ,BICYCLE,6,Typical,atyp,dis,1,Typical_BICYCLE.tga,BICYCLE_atyp_dis1.tga,Typical_BICYCLE.tga,BICYCLE_atyp_dis1.tga,Typical_BICYCLE_atyp_dis1.bmp
6,WRENCH ,WRENCH,40,Atypical,typ,dis,2,Atypical_WRENCH.tga,WRENCH_typ_dis2.tga,WRENCH_typ_dis2.tga,Atypical_WRENCH.tga,Atypical_WRENCH_typ_dis2.bmp
6,HAMMER ,HAMMER,24,Typical,atyp,dis,5,Typical_HAMMER.tga,HAMMER_atyp_dis5.tga,Typical_HAMMER.tga,HAMMER_atyp_dis5.tga,Typical_HAMMER_atyp_dis5.bmp
6,CUP ,CUP,15,Typical,atyp,dis,3,Typical_CUP.tga,CUP_atyp_dis3.tga,CUP_atyp_dis3.tga,Typical_CUP.tga,Typical_CUP_atyp_dis3.bmp
6,DOORKNOB ,DOORKNOB,17,Typical,atyp,sim,4,Typical_DOORKNOB.tga,DOORKNOB_atyp_sim4.tga,DOORKNOB_atyp_sim4.tga,Typical_DOORKNOB.tga,Typical_DOORKNOB_atyp_sim4.bmp
6,TELEPHONE ,TELEPHONE,39,Typical,typ,dis,5,Typical_TELEPHONE.tga,TELEPHONE_typ_dis5.tga,TELEPHONE_typ_dis5.tga,Typical_TELEPHONE.tga,Typical_TELEPHONE_typ_dis5.bmp
6,SAW ,SAW,33,Typical,typ,sim,2,Typical_SAW.tga,SAW_typ_sim2.tga,SAW_typ_sim2.tga,Typical_SAW.tga,Typical_SAW_typ_sim2.bmp
6,TAPE DISPENSER ,TAPE,38,Atypical,atyp,sim,1,Atypical_TAPE.tga,TAPE_atyp_sim1.tga,TAPE_atyp_sim1.tga,Atypical_TAPE.tga,Atypical_TAPE_atyp_sim1.bmp
6,DRUM ,DRUM,19,Typical,typ,dis,5,Typical_DRUM.tga,DRUM_typ_dis5.tga,DRUM_typ_dis5.tga,Typical_DRUM.tga,Typical_DRUM_typ_dis5.bmp
6,BAG ,BAG,3,Atypical,typ,sim,1,Atypical_BAG.tga,BAG_typ_sim1.tga,Atypical_BAG.tga,BAG_typ_sim1.tga,Atypical_BAG_typ_sim1.bmp
6,GRENADE ,GRENADE,23,Atypical,typ,sim,1,Atypical_GRENADE.tga,GRENADE_typ_sim1.tga,Atypical_GRENADE.tga,GRENADE_typ_sim1.tga,Atypical_GRENADE_typ_sim1.bmp
6,STAPLER ,STAPLER,35,Atypical,atyp,dis,2,Atypical_STAPLER.tga,STAPLER_atyp_dis2.tga,Atypical_STAPLER.tga,STAPLER_atyp_dis2.tga,Atypical_STAPLER_atyp_dis2.bmp
6,DOORKNOB ,DOORKNOB,17,Atypical,atyp,sim,3,Atypical_DOORKNOB.tga,DOORKNOB_atyp_sim3.tga,Atypical_DOORKNOB.tga,DOORKNOB_atyp_sim3.tga,Atypical_DOORKNOB_atyp_sim3.bmp
6,HELMET ,HELMET,27,Typical,atyp,sim,4,Typical_HELMET.tga,HELMET_atyp_sim4.tga,HELMET_atyp_sim4.tga,Typical_HELMET.tga,Typical_HELMET_atyp_sim4.bmp
6,CANDLE ,CANDLE,12,Typical,typ,sim,4,Typical_CANDLE.tga,CANDLE_typ_sim4.tga,Typical_CANDLE.tga,CANDLE_typ_sim4.tga,Typical_CANDLE_typ_sim4.bmp
6,FLOWER ,FLOWER,21,Atypical,typ,sim,5,Atypical_FLOWER.tga,FLOWER_typ_sim5.tga,Atypical_FLOWER.tga,FLOWER_typ_sim5.tga,Atypical_FLOWER_typ_sim5.bmp
6,PISTOL ,PISTOL,32,Typical,typ,sim,4,Typical_PISTOL.tga,PISTOL_typ_sim4.tga,Typical_PISTOL.tga,PISTOL_typ_sim4.tga,Typical_PISTOL_typ_sim4.bmp
