SUBJECT-FILE,category,filename,item,Tar_typ,Dis_Typ,Sim-Dif,Dis_num,Tarpic,dispic,leftpic,rightpic,compare-image
16,IRON ,IRON,28,Typical,typ,sim,2,Typical_IRON.tga,IRON_typ_sim2.tga,IRON_typ_sim2.tga,Typical_IRON.tga,Typical_IRON_typ_sim2.bmp
16,PISTOL ,PISTOL,32,Typical,atyp,sim,4,Typical_PISTOL.tga,PISTOL_atyp_sim4.tga,PISTOL_atyp_sim4.tga,Typical_PISTOL.tga,Typical_PISTOL_atyp_sim4.bmp
16,STAPLER ,STAPLER,35,Typical,typ,dis,3,Typical_STAPLER.tga,STAPLER_typ_dis3.tga,Typical_STAPLER.tga,STAPLER_typ_dis3.tga,Typical_STAPLER_typ_dis3.bmp
16,APPLE ,APPLE,1,Typical,atyp,dis,1,Typical_APPLE.tga,APPLE_atyp_dis1.tga,Typical_APPLE.tga,APPLE_atyp_dis1.tga,Typical_APPLE_atyp_dis1.bmp
16,PIPE ,PIPE,31,Typical,atyp,dis,1,Typical_PIPE.tga,PIPE_atyp_dis1.tga,Typical_PIPE.tga,PIPE_atyp_dis1.tga,Typical_PIPE_atyp_dis1.bmp
16,LEAF ,LEAF,30,Atypical,atyp,dis,2,Atypical_LEAF.tga,LEAF_atyp_dis2.tga,Atypical_LEAF.tga,LEAF_atyp_dis2.tga,Atypical_LEAF_atyp_dis2.bmp
16,SAW ,SAW,33,Atypical,atyp,sim,1,Atypical_SAW.tga,SAW_atyp_sim1.tga,SAW_atyp_sim1.tga,Atypical_SAW.tga,Atypical_SAW_atyp_sim1.bmp
16,DRILL ,DRILL,18,Atypical,typ,sim,1,Atypical_DRILL.tga,DRILL_typ_sim1.tga,Atypical_DRILL.tga,DRILL_typ_sim1.tga,Atypical_DRILL_typ_sim1.bmp
16,CAKE ,CAKE,10,Typical,atyp,dis,3,Typical_CAKE.tga,CAKE_atyp_dis3.tga,CAKE_atyp_dis3.tga,Typical_CAKE.tga,Typical_CAKE_atyp_dis3.bmp
16,BENCH ,BENCH,5,Typical,typ,dis,3,Typical_BENCH.tga,BENCH_typ_dis3.tga,Typical_BENCH.tga,BENCH_typ_dis3.tga,Typical_BENCH_typ_dis3.bmp
16,BAG ,BAG,3,Atypical,atyp,sim,1,Atypical_BAG.tga,BAG_atyp_sim1.tga,BAG_atyp_sim1.tga,Atypical_BAG.tga,Atypical_BAG_atyp_sim1.bmp
16,HAT ,HAT,25,Atypical,typ,dis,2,Atypical_HAT.tga,HAT_typ_dis2.tga,HAT_typ_dis2.tga,Atypical_HAT.tga,Atypical_HAT_typ_dis2.bmp
16,GLASSES ,GLASSES,22,Atypical,atyp,sim,3,Atypical_GLASSES.tga,GLASSES_atyp_sim3.tga,Atypical_GLASSES.tga,GLASSES_atyp_sim3.tga,Atypical_GLASSES_atyp_sim3.bmp
16,SCISSORS ,SCISSORS,34,Atypical,typ,dis,4,Atypical_SCISSORS.tga,SCISSORS_typ_dis4.tga,Atypical_SCISSORS.tga,SCISSORS_typ_dis4.tga,Atypical_SCISSORS_typ_dis4.bmp
16,CAMERA ,CAMERA,11,Atypical,atyp,sim,5,Atypical_CAMERA.tga,CAMERA_atyp_sim5.tga,CAMERA_atyp_sim5.tga,Atypical_CAMERA.tga,Atypical_CAMERA_atyp_sim5.bmp
16,FAN ,FAN,20,Typical,atyp,dis,3,Typical_FAN.tga,FAN_atyp_dis3.tga,FAN_atyp_dis3.tga,Typical_FAN.tga,Typical_FAN_atyp_dis3.bmp
16,CUP ,CUP,15,Typical,typ,dis,3,Typical_CUP.tga,CUP_typ_dis3.tga,Typical_CUP.tga,CUP_typ_dis3.tga,Typical_CUP_typ_dis3.bmp
16,WRENCH ,WRENCH,40,Atypical,atyp,dis,2,Atypical_WRENCH.tga,WRENCH_atyp_dis2.tga,Atypical_WRENCH.tga,WRENCH_atyp_dis2.tga,Atypical_WRENCH_atyp_dis2.bmp
16,DOORKNOB ,DOORKNOB,17,Typical,typ,sim,4,Typical_DOORKNOB.tga,DOORKNOB_typ_sim4.tga,Typical_DOORKNOB.tga,DOORKNOB_typ_sim4.tga,Typical_DOORKNOB_typ_sim4.bmp
16,SCISSORS ,SCISSORS,34,Typical,typ,dis,5,Typical_SCISSORS.tga,SCISSORS_typ_dis5.tga,SCISSORS_typ_dis5.tga,Typical_SCISSORS.tga,Typical_SCISSORS_typ_dis5.bmp
16,SAW ,SAW,33,Typical,atyp,sim,2,Typical_SAW.tga,SAW_atyp_sim2.tga,Typical_SAW.tga,SAW_atyp_sim2.tga,Typical_SAW_atyp_sim2.bmp
16,BAG ,BAG,3,Typical,atyp,sim,2,Typical_BAG.tga,BAG_atyp_sim2.tga,Typical_BAG.tga,BAG_atyp_sim2.tga,Typical_BAG_atyp_sim2.bmp
16,TAPE DISPENSER ,TAPE,38,Typical,typ,sim,2,Typical_TAPE.tga,TAPE_typ_sim2.tga,TAPE_typ_sim2.tga,Typical_TAPE.tga,Typical_TAPE_typ_sim2.bmp
16,TABLE ,TABLE,37,Typical,typ,sim,4,Typical_TABLE.tga,TABLE_typ_sim4.tga,Typical_TABLE.tga,TABLE_typ_sim4.tga,Typical_TABLE_typ_sim4.bmp
16,CHAIR ,CHAIR,13,Atypical,atyp,sim,1,Atypical_CHAIR.tga,CHAIR_atyp_sim1.tga,CHAIR_atyp_sim1.tga,Atypical_CHAIR.tga,Atypical_CHAIR_atyp_sim1.bmp
16,HEADPHONES ,HEADPHONES,26,Typical,typ,dis,1,Typical_HEADPHONES.tga,HEADPHONES_typ_dis1.tga,HEADPHONES_typ_dis1.tga,Typical_HEADPHONES.tga,Typical_HEADPHONES_typ_dis1.bmp
16,PIPE ,PIPE,31,Atypical,atyp,sim,5,Atypical_PIPE.tga,PIPE_atyp_sim5.tga,PIPE_atyp_sim5.tga,Atypical_PIPE.tga,Atypical_PIPE_atyp_sim5.bmp
16,DOG ,DOG,16,Typical,typ,dis,1,Typical_DOG.tga,DOG_typ_dis1.tga,DOG_typ_dis1.tga,Typical_DOG.tga,Typical_DOG_typ_dis1.bmp
16,HAMMER ,HAMMER,24,Typical,typ,dis,5,Typical_HAMMER.tga,HAMMER_typ_dis5.tga,HAMMER_typ_dis5.tga,Typical_HAMMER.tga,Typical_HAMMER_typ_dis5.bmp
16,DRILL ,DRILL,18,Typical,typ,sim,2,Typical_DRILL.tga,DRILL_typ_sim2.tga,DRILL_typ_sim2.tga,Typical_DRILL.tga,Typical_DRILL_typ_sim2.bmp
16,BASKET ,BASKET,4,Atypical,typ,dis,4,Atypical_BASKET.tga,BASKET_typ_dis4.tga,Atypical_BASKET.tga,BASKET_typ_dis4.tga,Atypical_BASKET_typ_dis4.bmp
16,SWORD ,SWORD,36,Atypical,typ,sim,5,Atypical_SWORD.tga,SWORD_typ_sim5.tga,Atypical_SWORD.tga,SWORD_typ_sim5.tga,Atypical_SWORD_typ_sim5.bmp
16,CLOCK ,CLOCK,14,Typical,typ,dis,5,Typical_CLOCK.tga,CLOCK_typ_dis5.tga,CLOCK_typ_dis5.tga,Typical_CLOCK.tga,Typical_CLOCK_typ_dis5.bmp
16,CHAIR ,CHAIR,13,Typical,atyp,sim,2,Typical_CHAIR.tga,CHAIR_atyp_sim2.tga,Typical_CHAIR.tga,CHAIR_atyp_sim2.tga,Typical_CHAIR_atyp_sim2.bmp
16,LEAF ,LEAF,30,Typical,atyp,dis,3,Typical_LEAF.tga,LEAF_atyp_dis3.tga,LEAF_atyp_dis3.tga,Typical_LEAF.tga,Typical_LEAF_atyp_dis3.bmp
16,HEADPHONES2,HEADPHONES,26,Atypical,typ,sim,5,Atypical_HEADPHONES.tga,HEADPHONES_typ_sim5.tga,Atypical_HEADPHONES.tga,HEADPHONES_typ_sim5.tga,Atypical_HEADPHONES_typ_sim5.bmp
16,FLOWER ,FLOWER,21,Atypical,atyp,sim,5,Atypical_FLOWER.tga,FLOWER_atyp_sim5.tga,FLOWER_atyp_sim5.tga,Atypical_FLOWER.tga,Atypical_FLOWER_atyp_sim5.bmp
16,CANDLE ,CANDLE,12,Atypical,atyp,sim,3,Atypical_CANDLE.tga,CANDLE_atyp_sim3.tga,Atypical_CANDLE.tga,CANDLE_atyp_sim3.tga,Atypical_CANDLE_atyp_sim3.bmp
