SUBJECT-FILE,category,filename,item,Tar_typ,Dis_Typ,Sim-Dif,Dis_num,Tarpic,dispic,leftpic,rightpic,compare-image
7,PISTOL ,PISTOL,32,Atypical,typ,sim,4,Atypical_PISTOL.tga,PISTOL_typ_sim4.tga,Atypical_PISTOL.tga,PISTOL_typ_sim4.tga,Atypical_PISTOL_typ_sim4.bmp
7,CAKE,CAKE,10,Typical,typ,dis,4,Typical_CAKE.tga,CAKE_typ_dis4.tga,Typical_CAKE.tga,CAKE_typ_dis4.tga,Typical_CAKE_typ_dis4.bmp
7,SCISSORS ,SCISSORS,34,Atypical,atyp,dis,5,Atypical_SCISSORS.tga,SCISSORS_atyp_dis5.tga,Atypical_SCISSORS.tga,SCISSORS_atyp_dis5.tga,Atypical_SCISSORS_atyp_dis5.bmp
7,CANDLE ,CANDLE,12,Atypical,typ,sim,4,Atypical_CANDLE.tga,CANDLE_typ_sim4.tga,Atypical_CANDLE.tga,CANDLE_typ_sim4.tga,Atypical_CANDLE_typ_sim4.bmp
7,DRUM ,DRUM,19,Atypical,typ,dis,5,Atypical_DRUM.tga,DRUM_typ_dis5.tga,DRUM_typ_dis5.tga,Atypical_DRUM.tga,Atypical_DRUM_typ_dis5.bmp
7,HAT ,HAT,25,Atypical,atyp,dis,3,Atypical_HAT.tga,HAT_atyp_dis3.tga,HAT_atyp_dis3.tga,Atypical_HAT.tga,Atypical_HAT_atyp_dis3.bmp
7,CAMERA ,CAMERA,11,Typical,typ,dis,2,Typical_CAMERA.tga,CAMERA_typ_dis2.tga,CAMERA_typ_dis2.tga,Typical_CAMERA.tga,Typical_CAMERA_typ_dis2.bmp
7,BRIEFCASE,BRIEFCASE,8,Typical,atyp,sim,3,Typical_BRIEFCASE.tga,BRIEFCASE_atyp_sim3.tga,Typical_BRIEFCASE.tga,BRIEFCASE_atyp_sim3.tga,Typical_BRIEFCASE_atyp_sim3.bmp
7,BOTTLE ,BOTTLE,7,Atypical,atyp,sim,4,Atypical_BOTTLE.tga,BOTTLE_atyp_sim4.tga,BOTTLE_atyp_sim4.tga,Atypical_BOTTLE.tga,Atypical_BOTTLE_atyp_sim4.bmp
7,CAKE ,CAKE,10,Atypical,typ,dis,3,Atypical_CAKE.tga,CAKE_typ_dis3.tga,Atypical_CAKE.tga,CAKE_typ_dis3.tga,Atypical_CAKE_typ_dis3.bmp
7,LEAF ,LEAF,30,Atypical,typ,dis,3,Atypical_LEAF.tga,LEAF_typ_dis3.tga,Atypical_LEAF.tga,LEAF_typ_dis3.tga,Atypical_LEAF_typ_dis3.bmp
7,HELMET ,HELMET,27,Typical,atyp,sim,5,Typical_HELMET.tga,HELMET_atyp_sim5.tga,HELMET_atyp_sim5.tga,Typical_HELMET.tga,Typical_HELMET_atyp_sim5.bmp
7,BOTTLE ,BOTTLE,7,Typical,atyp,sim,5,Typical_BOTTLE.tga,BOTTLE_atyp_sim5.tga,BOTTLE_atyp_sim5.tga,Typical_BOTTLE.tga,Typical_BOTTLE_atyp_sim5.bmp
7,BICYCLE ,BICYCLE,6,Atypical,atyp,dis,1,Atypical_BICYCLE.tga,BICYCLE_atyp_dis1.tga,Atypical_BICYCLE.tga,BICYCLE_atyp_dis1.tga,Atypical_BICYCLE_atyp_dis1.bmp
7,SWORD ,SWORD,36,Typical,atyp,dis,2,Typical_SWORD.tga,SWORD_atyp_dis2.tga,Typical_SWORD.tga,SWORD_atyp_dis2.tga,Typical_SWORD_atyp_dis2.bmp
7,HEADPHONES2,HEADPHONES,26,Typical,atyp,dis,2,Typical_HEADPHONES.tga,HEADPHONES_atyp_dis2.tga,Typical_HEADPHONES.tga,HEADPHONES_atyp_dis2.tga,Typical_HEADPHONES_atyp_dis2.bmp
7,FLOWER ,FLOWER,21,Typical,typ,dis,2,Typical_FLOWER.tga,FLOWER_typ_dis2.tga,FLOWER_typ_dis2.tga,Typical_FLOWER.tga,Typical_FLOWER_typ_dis2.bmp
7,IRON ,IRON,28,Atypical,atyp,sim,2,Atypical_IRON.tga,IRON_atyp_sim2.tga,Atypical_IRON.tga,IRON_atyp_sim2.tga,Atypical_IRON_atyp_sim2.bmp
7,LEAF ,LEAF,30,Typical,typ,dis,4,Typical_LEAF.tga,LEAF_typ_dis4.tga,Typical_LEAF.tga,LEAF_typ_dis4.tga,Typical_LEAF_typ_dis4.bmp
7,BAG ,BAG,3,Typical,typ,sim,3,Typical_BAG.tga,BAG_typ_sim3.tga,BAG_typ_sim3.tga,Typical_BAG.tga,Typical_BAG_typ_sim3.bmp
7,BRIEFCASE ,BRIEFCASE,8,Atypical,atyp,sim,2,Atypical_BRIEFCASE.tga,BRIEFCASE_atyp_sim2.tga,Atypical_BRIEFCASE.tga,BRIEFCASE_atyp_sim2.tga,Atypical_BRIEFCASE_atyp_sim2.bmp
7,BENCH,BENCH,5,Typical,atyp,dis,4,Typical_BENCH.tga,BENCH_atyp_dis4.tga,BENCH_atyp_dis4.tga,Typical_BENCH.tga,Typical_BENCH_atyp_dis4.bmp
7,DOORKNOB ,DOORKNOB,17,Typical,atyp,sim,5,Typical_DOORKNOB.tga,DOORKNOB_atyp_sim5.tga,DOORKNOB_atyp_sim5.tga,Typical_DOORKNOB.tga,Typical_DOORKNOB_atyp_sim5.bmp
7,CUP ,CUP,15,Typical,atyp,dis,4,Typical_CUP.tga,CUP_atyp_dis4.tga,CUP_atyp_dis4.tga,Typical_CUP.tga,Typical_CUP_atyp_dis4.bmp
7,CAMERA ,CAMERA,11,Atypical,typ,dis,1,Atypical_CAMERA.tga,CAMERA_typ_dis1.tga,CAMERA_typ_dis1.tga,Atypical_CAMERA.tga,Atypical_CAMERA_typ_dis1.bmp
7,TAPE DISPENSER ,TAPE,38,Typical,atyp,sim,3,Typical_TAPE.tga,TAPE_atyp_sim3.tga,Typical_TAPE.tga,TAPE_atyp_sim3.tga,Typical_TAPE_atyp_sim3.bmp
7,CLOCK ,CLOCK,14,Atypical,atyp,dis,5,Atypical_CLOCK.tga,CLOCK_atyp_dis5.tga,Atypical_CLOCK.tga,CLOCK_atyp_dis5.tga,Atypical_CLOCK_atyp_dis5.bmp
7,FLOWER ,FLOWER,21,Atypical,typ,dis,1,Atypical_FLOWER.tga,FLOWER_typ_dis1.tga,FLOWER_typ_dis1.tga,Atypical_FLOWER.tga,Atypical_FLOWER_typ_dis1.bmp
7,DOG ,DOG,16,Atypical,atyp,dis,1,Atypical_DOG.tga,DOG_atyp_dis1.tga,Atypical_DOG.tga,DOG_atyp_dis1.tga,Atypical_DOG_atyp_dis1.bmp
7,SCISSORS ,SCISSORS,34,Typical,typ,sim,1,Typical_SCISSORS.tga,SCISSORS_typ_sim1.tga,Typical_SCISSORS.tga,SCISSORS_typ_sim1.tga,Typical_SCISSORS_typ_sim1.bmp
7,CHAIR ,CHAIR,13,Typical,typ,sim,3,Typical_CHAIR.tga,CHAIR_typ_sim3.tga,CHAIR_typ_sim3.tga,Typical_CHAIR.tga,Typical_CHAIR_typ_sim3.bmp
7,CACTUS ,CACTUS,9,Typical,atyp,sim,1,Typical_CACTUS.tga,CACTUS_atyp_sim1.tga,CACTUS_atyp_sim1.tga,Typical_CACTUS.tga,Typical_CACTUS_atyp_sim1.bmp
7,GRENADE ,GRENADE,23,Typical,typ,sim,3,Typical_GRENADE.tga,GRENADE_typ_sim3.tga,GRENADE_typ_sim3.tga,Typical_GRENADE.tga,Typical_GRENADE_typ_sim3.bmp
7,TELEPHONE ,TELEPHONE,39,Typical,atyp,sim,1,Typical_TELEPHONE.tga,TELEPHONE_atyp_sim1.tga,TELEPHONE_atyp_sim1.tga,Typical_TELEPHONE.tga,Typical_TELEPHONE_atyp_sim1.bmp
7,SAW ,SAW,33,Atypical,typ,sim,2,Atypical_SAW.tga,SAW_typ_sim2.tga,SAW_typ_sim2.tga,Atypical_SAW.tga,Atypical_SAW_typ_sim2.bmp
7,FAN ,FAN,20,Atypical,typ,dis,3,Atypical_FAN.tga,FAN_typ_dis3.tga,Atypical_FAN.tga,FAN_typ_dis3.tga,Atypical_FAN_typ_dis3.bmp
7,BICYCLE ,BICYCLE,6,Typical,atyp,dis,2,Typical_BICYCLE.tga,BICYCLE_atyp_dis2.tga,Typical_BICYCLE.tga,BICYCLE_atyp_dis2.tga,Typical_BICYCLE_atyp_dis2.bmp
7,DRILL ,DRILL,18,Typical,atyp,sim,3,Typical_DRILL.tga,DRILL_atyp_sim3.tga,Typical_DRILL.tga,DRILL_atyp_sim3.tga,Typical_DRILL_atyp_sim3.bmp
7,GLASSES ,GLASSES,22,Typical,typ,sim,5,Typical_GLASSES.tga,GLASSES_typ_sim5.tga,Typical_GLASSES.tga,GLASSES_typ_sim5.tga,Typical_GLASSES_typ_sim5.bmp
7,CUP ,CUP,15,Atypical,atyp,dis,3,Atypical_CUP.tga,CUP_atyp_dis3.tga,CUP_atyp_dis3.tga,Atypical_CUP.tga,Atypical_CUP_atyp_dis3.bmp
7,CANDLE ,CANDLE,12,Typical,typ,sim,5,Typical_CANDLE.tga,CANDLE_typ_sim5.tga,Typical_CANDLE.tga,CANDLE_typ_sim5.tga,Typical_CANDLE_typ_sim5.bmp
7,BENCH ,BENCH,5,Atypical,atyp,dis,3,Atypical_BENCH.tga,BENCH_atyp_dis3.tga,BENCH_atyp_dis3.tga,Atypical_BENCH.tga,Atypical_BENCH_atyp_dis3.bmp
7,BASKET ,BASKET,4,Atypical,atyp,dis,5,Atypical_BASKET.tga,BASKET_atyp_dis5.tga,Atypical_BASKET.tga,BASKET_atyp_dis5.tga,Atypical_BASKET_atyp_dis5.bmp
7,WRENCH ,WRENCH,40,Atypical,typ,dis,3,Atypical_WRENCH.tga,WRENCH_typ_dis3.tga,Atypical_WRENCH.tga,WRENCH_typ_dis3.tga,Atypical_WRENCH_typ_dis3.bmp
7,BASKET ,BASKET,4,Typical,typ,sim,1,Typical_BASKET.tga,BASKET_typ_sim1.tga,Typical_BASKET.tga,BASKET_typ_sim1.tga,Typical_BASKET_typ_sim1.bmp
7,HAMMER ,HAMMER,24,Atypical,atyp,dis,5,Atypical_HAMMER.tga,HAMMER_atyp_dis5.tga,Atypical_HAMMER.tga,HAMMER_atyp_dis5.tga,Atypical_HAMMER_atyp_dis5.bmp
7,TAPE DISPENSER ,TAPE,38,Atypical,atyp,sim,2,Atypical_TAPE.tga,TAPE_atyp_sim2.tga,Atypical_TAPE.tga,TAPE_atyp_sim2.tga,Atypical_TAPE_atyp_sim2.bmp
7,SWORD ,SWORD,36,Atypical,atyp,dis,1,Atypical_SWORD.tga,SWORD_atyp_dis1.tga,Atypical_SWORD.tga,SWORD_atyp_dis1.tga,Atypical_SWORD_atyp_dis1.bmp
7,TABLE,TABLE,37,Typical,atyp,sim,5,Typical_TABLE.tga,TABLE_atyp_sim5.tga,TABLE_atyp_sim5.tga,Typical_TABLE.tga,Typical_TABLE_atyp_sim5.bmp
7,CHAIR ,CHAIR,13,Atypical,typ,sim,2,Atypical_CHAIR.tga,CHAIR_typ_sim2.tga,CHAIR_typ_sim2.tga,Atypical_CHAIR.tga,Atypical_CHAIR_typ_sim2.bmp
7,PIPE ,PIPE,31,Atypical,typ,dis,1,Atypical_PIPE.tga,PIPE_typ_dis1.tga,PIPE_typ_dis1.tga,Atypical_PIPE.tga,Atypical_PIPE_typ_dis1.bmp
7,APPLE ,APPLE,1,Typical,typ,dis,2,Typical_APPLE.tga,APPLE_typ_dis2.tga,APPLE_typ_dis2.tga,Typical_APPLE.tga,Typical_APPLE_typ_dis2.bmp
7,PIPE ,PIPE,31,Typical,typ,dis,2,Typical_PIPE.tga,PIPE_typ_dis2.tga,PIPE_typ_dis2.tga,Typical_PIPE.tga,Typical_PIPE_typ_dis2.bmp
7,HAMMER ,HAMMER,24,Typical,typ,sim,1,Typical_HAMMER.tga,HAMMER_typ_sim1.tga,Typical_HAMMER.tga,HAMMER_typ_sim1.tga,Typical_HAMMER_typ_sim1.bmp
7,GRENADE ,GRENADE,23,Atypical,typ,sim,2,Atypical_GRENADE.tga,GRENADE_typ_sim2.tga,GRENADE_typ_sim2.tga,Atypical_GRENADE.tga,Atypical_GRENADE_typ_sim2.bmp
7,STAPLER ,STAPLER,35,Typical,atyp,dis,4,Typical_STAPLER.tga,STAPLER_atyp_dis4.tga,STAPLER_atyp_dis4.tga,Typical_STAPLER.tga,Typical_STAPLER_atyp_dis4.bmp
7,HAT ,HAT,25,Typical,atyp,dis,4,Typical_HAT.tga,HAT_atyp_dis4.tga,HAT_atyp_dis4.tga,Typical_HAT.tga,Typical_HAT_atyp_dis4.bmp
7,DRUM ,DRUM,19,Typical,atyp,sim,1,Typical_DRUM.tga,DRUM_atyp_sim1.tga,DRUM_atyp_sim1.tga,Typical_DRUM.tga,Typical_DRUM_atyp_sim1.bmp
7,DRILL ,DRILL,18,Atypical,atyp,sim,2,Atypical_DRILL.tga,DRILL_atyp_sim2.tga,Atypical_DRILL.tga,DRILL_atyp_sim2.tga,Atypical_DRILL_atyp_sim2.bmp
7,SAW ,SAW,33,Typical,typ,sim,3,Typical_SAW.tga,SAW_typ_sim3.tga,SAW_typ_sim3.tga,Typical_SAW.tga,Typical_SAW_typ_sim3.bmp
7,CACTUS ,CACTUS,9,Atypical,typ,dis,5,Atypical_CACTUS.tga,CACTUS_typ_dis5.tga,CACTUS_typ_dis5.tga,Atypical_CACTUS.tga,Atypical_CACTUS_typ_dis5.bmp
7,LAMP ,LAMP,29,Typical,atyp,sim,1,Typical_LAMP.tga,LAMP_atyp_sim1.tga,LAMP_atyp_sim1.tga,Typical_LAMP.tga,Typical_LAMP_atyp_sim1.bmp
7,CLOCK,CLOCK,14,Typical,typ,sim,1,Typical_CLOCK.tga,CLOCK_typ_sim1.tga,Typical_CLOCK.tga,CLOCK_typ_sim1.tga,Typical_CLOCK_typ_sim1.bmp
7,DOORKNOB ,DOORKNOB,17,Atypical,atyp,sim,4,Atypical_DOORKNOB.tga,DOORKNOB_atyp_sim4.tga,DOORKNOB_atyp_sim4.tga,Atypical_DOORKNOB.tga,Atypical_DOORKNOB_atyp_sim4.bmp
7,FAN ,FAN,20,Typical,typ,dis,4,Typical_FAN.tga,FAN_typ_dis4.tga,Typical_FAN.tga,FAN_typ_dis4.tga,Typical_FAN_typ_dis4.bmp
7,HELMET ,HELMET,27,Atypical,atyp,sim,4,Atypical_HELMET.tga,HELMET_atyp_sim4.tga,HELMET_atyp_sim4.tga,Atypical_HELMET.tga,Atypical_HELMET_atyp_sim4.bmp
