SUBJECT-FILE,category1,filename1,item1,Tar_typ1,Dis_Typ1,Sim-Dif1,Dis_num1,Tarpic1,dispic1,leftpic1,rightpic1,compare-image1,category2,filename2,item2,Tar_typ2,Dis_Typ2,Sim-Dif2,Dis_num2,Tarpic2,dispic2,leftpic2,rightpic2,compare-image2,category3,filename3,item3,Tar_typ3,Dis_Typ3,Sim-Dif3,Dis_num3,Tarpic3,dispic3,leftpic3,rightpic3,compare-image3,category4,filename4,item4,Tar_typ4,Dis_Typ4,Sim-Dif4,Dis_num4,Tarpic4,dispic4,leftpic4,rightpic4,compare-image4
20,DOG,DOG,16,Atypical,typ,dis,4,Atypical_DOG.tga,DOG_typ_dis4.tga,Atypical_DOG.tga,DOG_typ_dis4.tga,Atypical_DOG_typ_dis4.bmp,DOG ,DOG,16,Typical,typ,dis,5,Typical_DOG.tga,DOG_typ_dis5.tga,DOG_typ_dis5.tga,Typical_DOG.tga,Typical_DOG_typ_dis5.bmp,DOORKNOB ,DOORKNOB,17,Atypical,typ,dis,2,Atypical_DOORKNOB.tga,DOORKNOB_typ_dis2.tga,DOORKNOB_typ_dis2.tga,Atypical_DOORKNOB.tga,Atypical_DOORKNOB_typ_dis2.bmp,GLASSES ,GLASSES,22,Typical,atyp,dis,3,Typical_GLASSES.tga,GLASSES_atyp_dis3.tga,GLASSES_atyp_dis3.tga,Typical_GLASSES.tga,Typical_GLASSES_atyp_dis3.bmp
20,BAG ,BAG,3,Typical,atyp,dis,1,Typical_BAG.tga,BAG_atyp_dis1.tga,Typical_BAG.tga,BAG_atyp_dis1.tga,Typical_BAG_atyp_dis1.bmp,TELEPHONE ,TELEPHONE,39,Atypical,typ,sim,3,Atypical_TELEPHONE.tga,TELEPHONE_typ_sim3.tga,TELEPHONE_typ_sim3.tga,Atypical_TELEPHONE.tga,Atypical_TELEPHONE_typ_sim3.bmp,HAT ,HAT,25,Atypical,atyp,sim,1,Atypical_HAT.tga,HAT_atyp_sim1.tga,HAT_atyp_sim1.tga,Atypical_HAT.tga,Atypical_HAT_atyp_sim1.bmp,BOTTLE ,BOTTLE,7,Typical,typ,dis,3,Typical_BOTTLE.tga,BOTTLE_typ_dis3.tga,Typical_BOTTLE.tga,BOTTLE_typ_dis3.tga,Typical_BOTTLE_typ_dis3.bmp
20,GRENADE ,GRENADE,23,Typical,atyp,dis,1,Typical_GRENADE.tga,GRENADE_atyp_dis1.tga,Typical_GRENADE.tga,GRENADE_atyp_dis1.tga,Typical_GRENADE_atyp_dis1.bmp,BRIEFCASE ,BRIEFCASE,8,Typical,typ,dis,1,Typical_BRIEFCASE.tga,BRIEFCASE_typ_dis1.tga,BRIEFCASE_typ_dis1.tga,Typical_BRIEFCASE.tga,Typical_BRIEFCASE_typ_dis1.bmp,TELEPHONE ,TELEPHONE,39,Typical,typ,sim,4,Typical_TELEPHONE.tga,TELEPHONE_typ_sim4.tga,Typical_TELEPHONE.tga,TELEPHONE_typ_sim4.tga,Typical_TELEPHONE_typ_sim4.bmp,CLOCK,CLOCK,14,Atypical,atyp,sim,3,Atypical_CLOCK.tga,CLOCK_atyp_sim3.tga,Atypical_CLOCK.tga,CLOCK_atyp_sim3.tga,Atypical_CLOCK_atyp_sim3.bmp
20,LEAF ,LEAF,30,Typical,typ,sim,2,Typical_LEAF.tga,LEAF_typ_sim2.tga,LEAF_typ_sim2.tga,Typical_LEAF.tga,Typical_LEAF_typ_sim2.bmp,HELMET ,HELMET,27,Atypical,typ,dis,2,Atypical_HELMET.tga,HELMET_typ_dis2.tga,HELMET_typ_dis2.tga,Atypical_HELMET.tga,Atypical_HELMET_typ_dis2.bmp,BENCH ,BENCH,5,Typical,atyp,sim,2,Typical_BENCH.tga,BENCH_atyp_sim2.tga,Typical_BENCH.tga,BENCH_atyp_sim2.tga,Typical_BENCH_atyp_sim2.bmp,CAMERA ,CAMERA,11,Typical,atyp,dis,5,Typical_CAMERA.tga,CAMERA_atyp_dis5.tga,Typical_CAMERA.tga,CAMERA_atyp_dis5.tga,Typical_CAMERA_atyp_dis5.bmp
20,CANDLE ,CANDLE,12,Atypical,atyp,dis,2,Atypical_CANDLE.tga,CANDLE_atyp_dis2.tga,Atypical_CANDLE.tga,CANDLE_atyp_dis2.tga,Atypical_CANDLE_atyp_dis2.bmp,SCISSORS ,SCISSORS,34,Atypical,atyp,sim,3,Atypical_SCISSORS.tga,SCISSORS_atyp_sim3.tga,Atypical_SCISSORS.tga,SCISSORS_atyp_sim3.tga,Atypical_SCISSORS_atyp_sim3.bmp,CHAIR ,CHAIR,13,Typical,atyp,dis,1,Typical_CHAIR.tga,CHAIR_atyp_dis1.tga,Typical_CHAIR.tga,CHAIR_atyp_dis1.tga,Typical_CHAIR_atyp_dis1.bmp,WRENCH ,WRENCH,40,Atypical,typ,sim,1,Atypical_WRENCH.tga,WRENCH_typ_sim1.tga,Atypical_WRENCH.tga,WRENCH_typ_sim1.tga,Atypical_WRENCH_typ_sim1.bmp
20,BAG ,BAG,3,Atypical,atyp,sim,5,Atypical_BAG.tga,BAG_atyp_sim5.tga,BAG_atyp_sim5.tga,Atypical_BAG.tga,Atypical_BAG_atyp_sim5.bmp,BENCH,BENCH,5,Atypical,atyp,sim,1,Atypical_BENCH.tga,BENCH_atyp_sim1.tga,BENCH_atyp_sim1.tga,Atypical_BENCH.tga,Atypical_BENCH_atyp_sim1.bmp,BOTTLE ,BOTTLE,7,Atypical,typ,dis,2,Atypical_BOTTLE.tga,BOTTLE_typ_dis2.tga,BOTTLE_typ_dis2.tga,Atypical_BOTTLE.tga,Atypical_BOTTLE_typ_dis2.bmp,TABLE ,TABLE,37,Typical,typ,dis,3,Typical_TABLE.tga,TABLE_typ_dis3.tga,Typical_TABLE.tga,TABLE_typ_dis3.tga,Typical_TABLE_typ_dis3.bmp
20,PISTOL ,PISTOL,32,Typical,atyp,dis,3,Typical_PISTOL.tga,PISTOL_atyp_dis3.tga,PISTOL_atyp_dis3.tga,Typical_PISTOL.tga,Typical_PISTOL_atyp_dis3.bmp,CAKE,CAKE,10,Atypical,typ,sim,1,Atypical_CAKE.tga,CAKE_typ_sim1.tga,Atypical_CAKE.tga,CAKE_typ_sim1.tga,Atypical_CAKE_typ_sim1.bmp,FAN ,FAN,20,Typical,typ,sim,2,Typical_FAN.tga,FAN_typ_sim2.tga,FAN_typ_sim2.tga,Typical_FAN.tga,Typical_FAN_typ_sim2.bmp,PIPE ,PIPE,31,Typical,atyp,dis,5,Typical_PIPE.tga,PIPE_atyp_dis5.tga,Typical_PIPE.tga,PIPE_atyp_dis5.tga,Typical_PIPE_atyp_dis5.bmp
20,DRUM ,DRUM,19,Atypical,typ,sim,3,Atypical_DRUM.tga,DRUM_typ_sim3.tga,DRUM_typ_sim3.tga,Atypical_DRUM.tga,Atypical_DRUM_typ_sim3.bmp,DRUM ,DRUM,19,Typical,typ,sim,4,Typical_DRUM.tga,DRUM_typ_sim4.tga,Typical_DRUM.tga,DRUM_typ_sim4.tga,Typical_DRUM_typ_sim4.bmp,PIPE ,PIPE,31,Atypical,atyp,dis,4,Atypical_PIPE.tga,PIPE_atyp_dis4.tga,PIPE_atyp_dis4.tga,Atypical_PIPE.tga,Atypical_PIPE_atyp_dis4.bmp,SAW ,SAW,33,Typical,atyp,dis,1,Typical_SAW.tga,SAW_atyp_dis1.tga,Typical_SAW.tga,SAW_atyp_dis1.tga,Typical_SAW_atyp_dis1.bmp
20,FLOWER ,FLOWER,21,Typical,atyp,dis,5,Typical_FLOWER.tga,FLOWER_atyp_dis5.tga,Typical_FLOWER.tga,FLOWER_atyp_dis5.tga,Typical_FLOWER_atyp_dis5.bmp,SAW ,SAW,33,Atypical,atyp,sim,5,Atypical_SAW.tga,SAW_atyp_sim5.tga,SAW_atyp_sim5.tga,Atypical_SAW.tga,Atypical_SAW_atyp_sim5.bmp,CACTUS ,CACTUS,9,Atypical,typ,sim,3,Atypical_CACTUS.tga,CACTUS_typ_sim3.tga,CACTUS_typ_sim3.tga,Atypical_CACTUS.tga,Atypical_CACTUS_typ_sim3.bmp,PISTOL ,PISTOL,32,Atypical,atyp,dis,2,Atypical_PISTOL.tga,PISTOL_atyp_dis2.tga,Atypical_PISTOL.tga,PISTOL_atyp_dis2.tga,Atypical_PISTOL_atyp_dis2.bmp
20,HAT ,HAT,25,Typical,atyp,sim,2,Typical_HAT.tga,HAT_atyp_sim2.tga,Typical_HAT.tga,HAT_atyp_sim2.tga,Typical_HAT_atyp_sim2.bmp,AXE ,AXE,2,Atypical,atyp,dis,2,Atypical_AXE.tga,AXE_atyp_dis2.tga,Atypical_AXE.tga,AXE_atyp_dis2.tga,Atypical_AXE_atyp_dis2.bmp,HEADPHONES ,HEADPHONES,26,Typical,typ,dis,5,Typical_HEADPHONES.tga,HEADPHONES_typ_dis5.tga,HEADPHONES_typ_dis5.tga,Typical_HEADPHONES.tga,Typical_HEADPHONES_typ_dis5.bmp,TAPE DISPENSER ,TAPE,38,Atypical,typ,sim,5,Atypical_TAPE.tga,TAPE_typ_sim5.tga,Atypical_TAPE.tga,TAPE_typ_sim5.tga,Atypical_TAPE_typ_sim5.bmp
20,LAMP ,LAMP,29,Typical,typ,sim,4,Typical_LAMP.tga,LAMP_typ_sim4.tga,Typical_LAMP.tga,LAMP_typ_sim4.tga,Typical_LAMP_typ_sim4.bmp,LEAF ,LEAF,30,Atypical,typ,sim,1,Atypical_LEAF.tga,LEAF_typ_sim1.tga,Atypical_LEAF.tga,LEAF_typ_sim1.tga,Atypical_LEAF_typ_sim1.bmp,IRON ,IRON,28,Typical,typ,dis,1,Typical_IRON.tga,IRON_typ_dis1.tga,IRON_typ_dis1.tga,Typical_IRON.tga,Typical_IRON_typ_dis1.bmp,GRENADE ,GRENADE,23,Atypical,atyp,sim,5,Atypical_GRENADE.tga,GRENADE_atyp_sim5.tga,GRENADE_atyp_sim5.tga,Atypical_GRENADE.tga,Atypical_GRENADE_atyp_sim5.bmp
20,AXE ,AXE,2,Typical,atyp,dis,3,Typical_AXE.tga,AXE_atyp_dis3.tga,AXE_atyp_dis3.tga,Typical_AXE.tga,Typical_AXE_atyp_dis3.bmp,DRILL ,DRILL,18,Atypical,typ,sim,5,Atypical_DRILL.tga,DRILL_typ_sim5.tga,Atypical_DRILL.tga,DRILL_typ_sim5.tga,Atypical_DRILL_typ_sim5.bmp,APPLE ,APPLE,1,Atypical,atyp,dis,4,Atypical_APPLE.tga,APPLE_atyp_dis4.tga,APPLE_atyp_dis4.tga,Atypical_APPLE.tga,Atypical_APPLE_atyp_dis4.bmp,LAMP ,LAMP,29,Atypical,typ,sim,3,Atypical_LAMP.tga,LAMP_typ_sim3.tga,LAMP_typ_sim3.tga,Atypical_LAMP.tga,Atypical_LAMP_typ_sim3.bmp
20,SWORD ,SWORD,36,Typical,typ,dis,5,Typical_SWORD.tga,SWORD_typ_dis5.tga,SWORD_typ_dis5.tga,Typical_SWORD.tga,Typical_SWORD_typ_dis5.bmp,BICYCLE ,BICYCLE,6,Atypical,typ,dis,4,Atypical_BICYCLE.tga,BICYCLE_typ_dis4.tga,Atypical_BICYCLE.tga,BICYCLE_typ_dis4.tga,Atypical_BICYCLE_typ_dis4.bmp,CAKE ,CAKE,10,Typical,typ,sim,2,Typical_CAKE.tga,CAKE_typ_sim2.tga,CAKE_typ_sim2.tga,Typical_CAKE.tga,Typical_CAKE_typ_sim2.bmp,FAN ,FAN,20,Atypical,typ,sim,1,Atypical_FAN.tga,FAN_typ_sim1.tga,Atypical_FAN.tga,FAN_typ_sim1.tga,Atypical_FAN_typ_sim1.bmp
