SUBJECT-FILE,category1,filename1,item1,Tar_typ1,Dis_Typ1,Sim-Dif1,Dis_num1,Tarpic1,dispic1,leftpic1,rightpic1,compare-image1,category2,filename2,item2,Tar_typ2,Dis_Typ2,Sim-Dif2,Dis_num2,Tarpic2,dispic2,leftpic2,rightpic2,compare-image2,category3,filename3,item3,Tar_typ3,Dis_Typ3,Sim-Dif3,Dis_num3,Tarpic3,dispic3,leftpic3,rightpic3,compare-image3,category4,filename4,item4,Tar_typ4,Dis_Typ4,Sim-Dif4,Dis_num4,Tarpic4,dispic4,leftpic4,rightpic4,compare-image4
9,HELMET ,HELMET,27,Typical,atyp,dis,2,Typical_HELMET.tga,HELMET_atyp_dis2.tga,Typical_HELMET.tga,HELMET_atyp_dis2.tga,Typical_HELMET_atyp_dis2.bmp,CLOCK,CLOCK,14,Typical,typ,sim,3,Typical_CLOCK.tga,CLOCK_typ_sim3.tga,CLOCK_typ_sim3.tga,Typical_CLOCK.tga,Typical_CLOCK_typ_sim3.bmp,DRILL ,DRILL,18,Typical,atyp,sim,5,Typical_DRILL.tga,DRILL_atyp_sim5.tga,DRILL_atyp_sim5.tga,Typical_DRILL.tga,Typical_DRILL_atyp_sim5.bmp,LEAF ,LEAF,30,Typical,atyp,sim,1,Typical_LEAF.tga,LEAF_atyp_sim1.tga,LEAF_atyp_sim1.tga,Typical_LEAF.tga,Typical_LEAF_atyp_sim1.bmp
9,CANDLE ,CANDLE,12,Atypical,typ,dis,1,Atypical_CANDLE.tga,CANDLE_typ_dis1.tga,CANDLE_typ_dis1.tga,Atypical_CANDLE.tga,Atypical_CANDLE_typ_dis1.bmp,CAKE ,CAKE,10,Atypical,typ,dis,5,Atypical_CAKE.tga,CAKE_typ_dis5.tga,CAKE_typ_dis5.tga,Atypical_CAKE.tga,Atypical_CAKE_typ_dis5.bmp,FLOWER ,FLOWER,21,Typical,typ,dis,4,Typical_FLOWER.tga,FLOWER_typ_dis4.tga,Typical_FLOWER.tga,FLOWER_typ_dis4.tga,Typical_FLOWER_typ_dis4.bmp,CHAIR ,CHAIR,13,Atypical,typ,sim,4,Atypical_CHAIR.tga,CHAIR_typ_sim4.tga,Atypical_CHAIR.tga,CHAIR_typ_sim4.tga,Atypical_CHAIR_typ_sim4.bmp
9,FAN ,FAN,20,Typical,atyp,sim,1,Typical_FAN.tga,FAN_atyp_sim1.tga,FAN_atyp_sim1.tga,Typical_FAN.tga,Typical_FAN_atyp_sim1.bmp,TABLE,TABLE,37,Typical,atyp,dis,2,Typical_TABLE.tga,TABLE_atyp_dis2.tga,Typical_TABLE.tga,TABLE_atyp_dis2.tga,Typical_TABLE_atyp_dis2.bmp,TELEPHONE ,TELEPHONE,39,Atypical,atyp,sim,2,Atypical_TELEPHONE.tga,TELEPHONE_atyp_sim2.tga,Atypical_TELEPHONE.tga,TELEPHONE_atyp_sim2.tga,Atypical_TELEPHONE_atyp_sim2.bmp,SWORD ,SWORD,36,Atypical,atyp,dis,3,Atypical_SWORD.tga,SWORD_atyp_dis3.tga,SWORD_atyp_dis3.tga,Atypical_SWORD.tga,Atypical_SWORD_atyp_dis3.bmp
9,BASKET ,BASKET,4,Atypical,typ,sim,2,Atypical_BASKET.tga,BASKET_typ_sim2.tga,BASKET_typ_sim2.tga,Atypical_BASKET.tga,Atypical_BASKET_typ_sim2.bmp,SCISSORS ,SCISSORS,34,Atypical,typ,sim,2,Atypical_SCISSORS.tga,SCISSORS_typ_sim2.tga,SCISSORS_typ_sim2.tga,Atypical_SCISSORS.tga,Atypical_SCISSORS_typ_sim2.bmp,BENCH,BENCH,5,Typical,typ,sim,1,Typical_BENCH.tga,BENCH_typ_sim1.tga,Typical_BENCH.tga,BENCH_typ_sim1.tga,Typical_BENCH_typ_sim1.bmp,BASKET ,BASKET,4,Typical,typ,sim,3,Typical_BASKET.tga,BASKET_typ_sim3.tga,BASKET_typ_sim3.tga,Typical_BASKET.tga,Typical_BASKET_typ_sim3.bmp
9,CAKE,CAKE,10,Typical,atyp,sim,1,Typical_CAKE.tga,CAKE_atyp_sim1.tga,CAKE_atyp_sim1.tga,Typical_CAKE.tga,Typical_CAKE_atyp_sim1.bmp,APPLE ,APPLE,1,Atypical,typ,dis,3,Atypical_APPLE.tga,APPLE_typ_dis3.tga,Atypical_APPLE.tga,APPLE_typ_dis3.tga,Atypical_APPLE_typ_dis3.bmp,DOORKNOB ,DOORKNOB,17,Atypical,atyp,dis,1,Atypical_DOORKNOB.tga,DOORKNOB_atyp_dis1.tga,Atypical_DOORKNOB.tga,DOORKNOB_atyp_dis1.tga,Atypical_DOORKNOB_atyp_dis1.bmp,TAPE DISPENSER ,TAPE,38,Typical,atyp,sim,5,Typical_TAPE.tga,TAPE_atyp_sim5.tga,TAPE_atyp_sim5.tga,Typical_TAPE.tga,Typical_TAPE_atyp_sim5.bmp
9,BOTTLE ,BOTTLE,7,Atypical,atyp,dis,1,Atypical_BOTTLE.tga,BOTTLE_atyp_dis1.tga,Atypical_BOTTLE.tga,BOTTLE_atyp_dis1.tga,Atypical_BOTTLE_atyp_dis1.bmp,BICYCLE ,BICYCLE,6,Atypical,atyp,dis,3,Atypical_BICYCLE.tga,BICYCLE_atyp_dis3.tga,BICYCLE_atyp_dis3.tga,Atypical_BICYCLE.tga,Atypical_BICYCLE_atyp_dis3.bmp,PISTOL ,PISTOL,32,Typical,typ,dis,2,Typical_PISTOL.tga,PISTOL_typ_dis2.tga,PISTOL_typ_dis2.tga,Typical_PISTOL.tga,Typical_PISTOL_typ_dis2.bmp,SWORD ,SWORD,36,Typical,atyp,dis,4,Typical_SWORD.tga,SWORD_atyp_dis4.tga,SWORD_atyp_dis4.tga,Typical_SWORD.tga,Typical_SWORD_atyp_dis4.bmp
9,DOG,DOG,16,Typical,atyp,dis,4,Typical_DOG.tga,DOG_atyp_dis4.tga,DOG_atyp_dis4.tga,Typical_DOG.tga,Typical_DOG_atyp_dis4.bmp,BENCH ,BENCH,5,Atypical,atyp,dis,5,Atypical_BENCH.tga,BENCH_atyp_dis5.tga,Atypical_BENCH.tga,BENCH_atyp_dis5.tga,Atypical_BENCH_atyp_dis5.bmp,HAMMER ,HAMMER,24,Atypical,typ,sim,2,Atypical_HAMMER.tga,HAMMER_typ_sim2.tga,HAMMER_typ_sim2.tga,Atypical_HAMMER.tga,Atypical_HAMMER_typ_sim2.bmp,GRENADE ,GRENADE,23,Typical,typ,sim,5,Typical_GRENADE.tga,GRENADE_typ_sim5.tga,Typical_GRENADE.tga,GRENADE_typ_sim5.tga,Typical_GRENADE_typ_sim5.bmp
9,CACTUS ,CACTUS,9,Typical,atyp,sim,3,Typical_CACTUS.tga,CACTUS_atyp_sim3.tga,Typical_CACTUS.tga,CACTUS_atyp_sim3.tga,Typical_CACTUS_atyp_sim3.bmp,SAW ,SAW,33,Atypical,typ,sim,4,Atypical_SAW.tga,SAW_typ_sim4.tga,Atypical_SAW.tga,SAW_typ_sim4.tga,Atypical_SAW_typ_sim4.bmp,CACTUS ,CACTUS,9,Atypical,atyp,sim,2,Atypical_CACTUS.tga,CACTUS_atyp_sim2.tga,Atypical_CACTUS.tga,CACTUS_atyp_sim2.tga,Atypical_CACTUS_atyp_sim2.bmp,BOTTLE ,BOTTLE,7,Typical,atyp,dis,2,Typical_BOTTLE.tga,BOTTLE_atyp_dis2.tga,Typical_BOTTLE.tga,BOTTLE_atyp_dis2.tga,Typical_BOTTLE_atyp_dis2.bmp
9,BICYCLE ,BICYCLE,6,Typical,atyp,dis,4,Typical_BICYCLE.tga,BICYCLE_atyp_dis4.tga,BICYCLE_atyp_dis4.tga,Typical_BICYCLE.tga,Typical_BICYCLE_atyp_dis4.bmp,HEADPHONES2,HEADPHONES,26,Typical,atyp,dis,4,Typical_HEADPHONES.tga,HEADPHONES_atyp_dis4.tga,HEADPHONES_atyp_dis4.tga,Typical_HEADPHONES.tga,Typical_HEADPHONES_atyp_dis4.bmp,FAN ,FAN,20,Atypical,typ,dis,5,Atypical_FAN.tga,FAN_typ_dis5.tga,FAN_typ_dis5.tga,Atypical_FAN.tga,Atypical_FAN_typ_dis5.bmp,BAG ,BAG,3,Typical,typ,sim,5,Typical_BAG.tga,BAG_typ_sim5.tga,Typical_BAG.tga,BAG_typ_sim5.tga,Typical_BAG_typ_sim5.bmp
9,TAPE DISPENSER ,TAPE,38,Atypical,atyp,sim,4,Atypical_TAPE.tga,TAPE_atyp_sim4.tga,TAPE_atyp_sim4.tga,Atypical_TAPE.tga,Atypical_TAPE_atyp_sim4.bmp,STAPLER ,STAPLER,35,Typical,typ,sim,1,Typical_STAPLER.tga,STAPLER_typ_sim1.tga,Typical_STAPLER.tga,STAPLER_typ_sim1.tga,Typical_STAPLER_typ_sim1.bmp,CHAIR ,CHAIR,13,Typical,typ,sim,5,Typical_CHAIR.tga,CHAIR_typ_sim5.tga,Typical_CHAIR.tga,CHAIR_typ_sim5.tga,Typical_CHAIR_typ_sim5.bmp,PIPE ,PIPE,31,Typical,typ,dis,4,Typical_PIPE.tga,PIPE_typ_dis4.tga,Typical_PIPE.tga,PIPE_typ_dis4.tga,Typical_PIPE_typ_dis4.bmp
